rel_video_id,query,top1,top5,top10,top15,ground_truth
video9969,two girls are sitting in the bed with a cat and talking,"[[9969, 1.3528566360473633]]","[[9969, 1.3528566360473633], [8323, 1.4755995273590088], [7902, 1.4757640361785889], [9012, 1.4869248867034912], [8935, 1.5199947357177734]]","[[9969, 1.3528566360473633], [8323, 1.4755995273590088], [7902, 1.4757640361785889], [9012, 1.4869248867034912], [8935, 1.5199947357177734], [8832, 1.525604486465454], [9835, 1.5257840156555176], [7782, 1.5297356843948364], [8240, 1.5308716297149658], [8790, 1.5318424701690674]]","[[9969, 1.3528566360473633], [8323, 1.4755995273590088], [7902, 1.4757640361785889], [9012, 1.4869248867034912], [8935, 1.5199947357177734], [8832, 1.525604486465454], [9835, 1.5257840156555176], [7782, 1.5297356843948364], [8240, 1.5308716297149658], [8790, 1.5318424701690674], [8478, 1.5325651168823242], [8837, 1.5424785614013672], [7751, 1.5441938638687134], [9816, 1.5445029735565186], [8604, 1.5482001304626465]]",9969
video9131,two people wear and touch their masks made to resemble a camera cube with centered black lens one of which is covered in colorful flowers,"[[7571, 1.5004308223724365]]","[[7571, 1.5004308223724365], [7137, 1.5091986656188965], [7822, 1.5118881464004517], [8306, 1.5299335718154907], [9131, 1.5306053161621094]]","[[7571, 1.5004308223724365], [7137, 1.5091986656188965], [7822, 1.5118881464004517], [8306, 1.5299335718154907], [9131, 1.5306053161621094], [8328, 1.5439186096191406], [9688, 1.5467019081115723], [8671, 1.5504035949707031], [8061, 1.5509147644042969], [7686, 1.5606002807617188]]","[[7571, 1.5004308223724365], [7137, 1.5091986656188965], [7822, 1.5118881464004517], [8306, 1.5299335718154907], [9131, 1.5306053161621094], [8328, 1.5439186096191406], [9688, 1.5467019081115723], [8671, 1.5504035949707031], [8061, 1.5509147644042969], [7686, 1.5606002807617188], [9744, 1.5625319480895996], [8626, 1.563043236732483], [7116, 1.5665225982666016], [7698, 1.5670102834701538], [9235, 1.5680644512176514]]",9131
video8426,cabins on a sandy beach have walkways going up to their porches,"[[8426, 1.2607148885726929]]","[[8426, 1.2607148885726929], [8248, 1.5201301574707031], [8741, 1.5233469009399414], [8312, 1.5248669385910034], [8307, 1.5307857990264893]]","[[8426, 1.2607148885726929], [8248, 1.5201301574707031], [8741, 1.5233469009399414], [8312, 1.5248669385910034], [8307, 1.5307857990264893], [8243, 1.5432825088500977], [9359, 1.5436264276504517], [9244, 1.5482901334762573], [9253, 1.5491418838500977], [7589, 1.5495318174362183]]","[[8426, 1.2607148885726929], [8248, 1.5201301574707031], [8741, 1.5233469009399414], [8312, 1.5248669385910034], [8307, 1.5307857990264893], [8243, 1.5432825088500977], [9359, 1.5436264276504517], [9244, 1.5482901334762573], [9253, 1.5491418838500977], [7589, 1.5495318174362183], [8862, 1.5502583980560303], [7797, 1.5512590408325195], [7353, 1.5620640516281128], [9332, 1.5638233423233032], [9016, 1.5690240859985352]]",8426
video8305,in a music video a man is laying with women while singing,"[[8305, 1.4502713680267334]]","[[8305, 1.4502713680267334], [9686, 1.4665992259979248], [7592, 1.47002112865448], [8790, 1.4715914726257324], [7917, 1.504971981048584]]","[[8305, 1.4502713680267334], [9686, 1.4665992259979248], [7592, 1.47002112865448], [8790, 1.4715914726257324], [7917, 1.504971981048584], [9016, 1.5126227140426636], [7163, 1.5200109481811523], [7144, 1.521913766860962], [9254, 1.5316698551177979], [7682, 1.533905029296875]]","[[8305, 1.4502713680267334], [9686, 1.4665992259979248], [7592, 1.47002112865448], [8790, 1.4715914726257324], [7917, 1.504971981048584], [9016, 1.5126227140426636], [7163, 1.5200109481811523], [7144, 1.521913766860962], [9254, 1.5316698551177979], [7682, 1.533905029296875], [9815, 1.536054253578186], [8442, 1.5435168743133545], [9827, 1.5435819625854492], [8949, 1.5471198558807373], [7832, 1.547419786453247]]",8305
video7411,two boys introducing a young lady who plays the cups and sings,"[[7370, 1.497389793395996]]","[[7370, 1.497389793395996], [7578, 1.5194144248962402], [7177, 1.5198920965194702], [9241, 1.5200159549713135], [8442, 1.5262171030044556]]","[[7370, 1.497389793395996], [7578, 1.5194144248962402], [7177, 1.5198920965194702], [9241, 1.5200159549713135], [8442, 1.5262171030044556], [9682, 1.5273010730743408], [8683, 1.5291638374328613], [7558, 1.530501365661621], [8349, 1.5331108570098877], [8447, 1.5335344076156616]]","[[7370, 1.497389793395996], [7578, 1.5194144248962402], [7177, 1.5198920965194702], [9241, 1.5200159549713135], [8442, 1.5262171030044556], [9682, 1.5273010730743408], [8683, 1.5291638374328613], [7558, 1.530501365661621], [8349, 1.5331108570098877], [8447, 1.5335344076156616], [8807, 1.533782720565796], [8048, 1.5353012084960938], [7726, 1.538438320159912], [8810, 1.5427372455596924], [7411, 1.5429513454437256]]",7411
video8973,cartoon cars smiling talking and driving down a city road,"[[7701, 1.4328312873840332]]","[[7701, 1.4328312873840332], [8973, 1.459248423576355], [8468, 1.475114345550537], [9355, 1.4844505786895752], [9826, 1.492624282836914]]","[[7701, 1.4328312873840332], [8973, 1.459248423576355], [8468, 1.475114345550537], [9355, 1.4844505786895752], [9826, 1.492624282836914], [7506, 1.5146286487579346], [8781, 1.5234074592590332], [8446, 1.5339090824127197], [7835, 1.5352410078048706], [7218, 1.5388226509094238]]","[[7701, 1.4328312873840332], [8973, 1.459248423576355], [8468, 1.475114345550537], [9355, 1.4844505786895752], [9826, 1.492624282836914], [7506, 1.5146286487579346], [8781, 1.5234074592590332], [8446, 1.5339090824127197], [7835, 1.5352410078048706], [7218, 1.5388226509094238], [9808, 1.5391638278961182], [9773, 1.5398035049438477], [7365, 1.540388584136963], [7464, 1.5454065799713135], [7912, 1.545991063117981]]",8973
video8323,a cat is layingon a couch and another islaying in a basket,"[[8323, 1.4080562591552734]]","[[8323, 1.4080562591552734], [7902, 1.505782961845398], [9969, 1.5245082378387451], [8478, 1.5338165760040283], [7201, 1.5777395963668823]]","[[8323, 1.4080562591552734], [7902, 1.505782961845398], [9969, 1.5245082378387451], [8478, 1.5338165760040283], [7201, 1.5777395963668823], [7798, 1.5824671983718872], [8866, 1.5842664241790771], [8016, 1.5845071077346802], [8867, 1.5848324298858643], [9012, 1.594916582107544]]","[[8323, 1.4080562591552734], [7902, 1.505782961845398], [9969, 1.5245082378387451], [8478, 1.5338165760040283], [7201, 1.5777395963668823], [7798, 1.5824671983718872], [8866, 1.5842664241790771], [8016, 1.5845071077346802], [8867, 1.5848324298858643], [9012, 1.594916582107544], [8832, 1.6029752492904663], [8655, 1.6041854619979858], [7782, 1.6059677600860596], [9347, 1.6063530445098877], [8240, 1.6072680950164795]]",8323
video8664,customers wait in line at an ice cream shop while employees tend to them,"[[8664, 1.4019460678100586]]","[[8664, 1.4019460678100586], [9337, 1.4969749450683594], [8129, 1.5218899250030518], [9131, 1.5255763530731201], [9028, 1.525870680809021]]","[[8664, 1.4019460678100586], [9337, 1.4969749450683594], [8129, 1.5218899250030518], [9131, 1.5255763530731201], [9028, 1.525870680809021], [9833, 1.5336735248565674], [7698, 1.538629412651062], [8831, 1.5490275621414185], [8022, 1.5507761240005493], [7365, 1.5596877336502075]]","[[8664, 1.4019460678100586], [9337, 1.4969749450683594], [8129, 1.5218899250030518], [9131, 1.5255763530731201], [9028, 1.525870680809021], [9833, 1.5336735248565674], [7698, 1.538629412651062], [8831, 1.5490275621414185], [8022, 1.5507761240005493], [7365, 1.5596877336502075], [8899, 1.5691418647766113], [8337, 1.5697147846221924], [8302, 1.5775976181030273], [9752, 1.5834290981292725], [8314, 1.5888859033584595]]",8664
video7160,a cartoon character falls asleep on a couch,"[[7160, 1.3543283939361572]]","[[7160, 1.3543283939361572], [7574, 1.485816478729248], [8781, 1.5212860107421875], [7741, 1.538459300994873], [8911, 1.5409576892852783]]","[[7160, 1.3543283939361572], [7574, 1.485816478729248], [8781, 1.5212860107421875], [7741, 1.538459300994873], [8911, 1.5409576892852783], [7111, 1.541635274887085], [8341, 1.5455021858215332], [8486, 1.5459325313568115], [8799, 1.5482535362243652], [7831, 1.5535216331481934]]","[[7160, 1.3543283939361572], [7574, 1.485816478729248], [8781, 1.5212860107421875], [7741, 1.538459300994873], [8911, 1.5409576892852783], [7111, 1.541635274887085], [8341, 1.5455021858215332], [8486, 1.5459325313568115], [8799, 1.5482535362243652], [7831, 1.5535216331481934], [7222, 1.5536866188049316], [7365, 1.5581080913543701], [9838, 1.560272216796875], [8459, 1.567183256149292], [8110, 1.5672119855880737]]",7160
video9603,a woman on her way out the door gets a call from a man standing in a store,"[[9603, 1.4588122367858887]]","[[9603, 1.4588122367858887], [8831, 1.4817683696746826], [9238, 1.4936962127685547], [8664, 1.5085411071777344], [9337, 1.5110150575637817]]","[[9603, 1.4588122367858887], [8831, 1.4817683696746826], [9238, 1.4936962127685547], [8664, 1.5085411071777344], [9337, 1.5110150575637817], [8392, 1.5182740688323975], [9322, 1.5195351839065552], [7698, 1.5229074954986572], [9307, 1.5397239923477173], [9816, 1.541872501373291]]","[[9603, 1.4588122367858887], [8831, 1.4817683696746826], [9238, 1.4936962127685547], [8664, 1.5085411071777344], [9337, 1.5110150575637817], [8392, 1.5182740688323975], [9322, 1.5195351839065552], [7698, 1.5229074954986572], [9307, 1.5397239923477173], [9816, 1.541872501373291], [7114, 1.5511013269424438], [9023, 1.551743984222412], [8811, 1.5532805919647217], [8073, 1.553573489189148], [7116, 1.5564037561416626]]",9603
video8110,a cartoon woman cries at a bench while a woman in blue appears,"[[7365, 1.4671953916549683]]","[[7365, 1.4671953916549683], [8110, 1.5252459049224854], [7222, 1.5327099561691284], [8341, 1.5354896783828735], [7831, 1.5405058860778809]]","[[7365, 1.4671953916549683], [8110, 1.5252459049224854], [7222, 1.5327099561691284], [8341, 1.5354896783828735], [7831, 1.5405058860778809], [8446, 1.5491288900375366], [8911, 1.5540766716003418], [7157, 1.556640863418579], [8486, 1.5592329502105713], [9814, 1.5622761249542236]]","[[7365, 1.4671953916549683], [8110, 1.5252459049224854], [7222, 1.5327099561691284], [8341, 1.5354896783828735], [7831, 1.5405058860778809], [8446, 1.5491288900375366], [8911, 1.5540766716003418], [7157, 1.556640863418579], [8486, 1.5592329502105713], [9814, 1.5622761249542236], [9790, 1.5818235874176025], [8334, 1.5892157554626465], [7172, 1.5892894268035889], [7741, 1.5893127918243408], [8895, 1.5903265476226807]]",8110
video7571,a woman in black puts on blush while looking in a mirror,"[[7571, 1.4184503555297852]]","[[7571, 1.4184503555297852], [8347, 1.5083160400390625], [9207, 1.5177075862884521], [9818, 1.525986671447754], [9688, 1.5267791748046875]]","[[7571, 1.4184503555297852], [8347, 1.5083160400390625], [9207, 1.5177075862884521], [9818, 1.525986671447754], [9688, 1.5267791748046875], [8320, 1.5270551443099976], [7573, 1.5410704612731934], [8904, 1.5422019958496094], [9919, 1.545464038848877], [8074, 1.5469015836715698]]","[[7571, 1.4184503555297852], [8347, 1.5083160400390625], [9207, 1.5177075862884521], [9818, 1.525986671447754], [9688, 1.5267791748046875], [8320, 1.5270551443099976], [7573, 1.5410704612731934], [8904, 1.5422019958496094], [9919, 1.545464038848877], [8074, 1.5469015836715698], [8392, 1.5545583963394165], [7686, 1.5592398643493652], [8073, 1.55971360206604], [7348, 1.5610007047653198], [9750, 1.5624327659606934]]",7571
video8869,a girl shows a pack of toy building blocks,"[[8869, 1.3593394756317139]]","[[8869, 1.3593394756317139], [8332, 1.4790786504745483], [9679, 1.4835205078125], [8774, 1.4931130409240723], [7561, 1.494201421737671]]","[[8869, 1.3593394756317139], [8332, 1.4790786504745483], [9679, 1.4835205078125], [8774, 1.4931130409240723], [7561, 1.494201421737671], [7363, 1.4963113069534302], [8868, 1.5067520141601562], [7170, 1.5303897857666016], [8672, 1.539306640625], [9209, 1.5418821573257446]]","[[8869, 1.3593394756317139], [8332, 1.4790786504745483], [9679, 1.4835205078125], [8774, 1.4931130409240723], [7561, 1.494201421737671], [7363, 1.4963113069534302], [8868, 1.5067520141601562], [7170, 1.5303897857666016], [8672, 1.539306640625], [9209, 1.5418821573257446], [9419, 1.5460089445114136], [7693, 1.5466948747634888], [7909, 1.548440933227539], [8679, 1.5575039386749268], [7020, 1.5605298280715942]]",8869
video9119,a man talks about molecules and certain types of antibodies,"[[9249, 1.4301562309265137]]","[[9249, 1.4301562309265137], [9119, 1.4481816291809082], [8257, 1.4622392654418945], [7900, 1.4866448640823364], [9549, 1.5133368968963623]]","[[9249, 1.4301562309265137], [9119, 1.4481816291809082], [8257, 1.4622392654418945], [7900, 1.4866448640823364], [9549, 1.5133368968963623], [7946, 1.5169482231140137], [9825, 1.5199713706970215], [8804, 1.5299017429351807], [9406, 1.53334641456604], [7412, 1.5338330268859863]]","[[9249, 1.4301562309265137], [9119, 1.4481816291809082], [8257, 1.4622392654418945], [7900, 1.4866448640823364], [9549, 1.5133368968963623], [7946, 1.5169482231140137], [9825, 1.5199713706970215], [8804, 1.5299017429351807], [9406, 1.53334641456604], [7412, 1.5338330268859863], [8331, 1.5357487201690674], [8269, 1.5378856658935547], [9117, 1.5418787002563477], [9781, 1.541938066482544], [8721, 1.5435616970062256]]",9119
video7158,fox news presidential debate recapping the gop debate with donald trump and ted cruz,"[[7158, 1.3375513553619385]]","[[7158, 1.3375513553619385], [8464, 1.4277490377426147], [7731, 1.4992101192474365], [9223, 1.5167436599731445], [7754, 1.5494873523712158]]","[[7158, 1.3375513553619385], [8464, 1.4277490377426147], [7731, 1.4992101192474365], [9223, 1.5167436599731445], [7754, 1.5494873523712158], [7613, 1.565139651298523], [8864, 1.5825761556625366], [9204, 1.5872697830200195], [8175, 1.6043351888656616], [7753, 1.6065963506698608]]","[[7158, 1.3375513553619385], [8464, 1.4277490377426147], [7731, 1.4992101192474365], [9223, 1.5167436599731445], [7754, 1.5494873523712158], [7613, 1.565139651298523], [8864, 1.5825761556625366], [9204, 1.5872697830200195], [8175, 1.6043351888656616], [7753, 1.6065963506698608], [8905, 1.6125959157943726], [8120, 1.613821268081665], [8824, 1.6153019666671753], [8927, 1.6176962852478027], [8789, 1.6185755729675293]]",7158
video9354,a red truck is burning while three men talk about a car,"[[9354, 1.3951090574264526]]","[[9354, 1.3951090574264526], [7844, 1.4868477582931519], [9036, 1.4877817630767822], [7060, 1.502397060394287], [8851, 1.5500006675720215]]","[[9354, 1.3951090574264526], [7844, 1.4868477582931519], [9036, 1.4877817630767822], [7060, 1.502397060394287], [8851, 1.5500006675720215], [8311, 1.5529613494873047], [8864, 1.5582165718078613], [9811, 1.576774001121521], [9691, 1.5771691799163818], [8932, 1.5775558948516846]]","[[9354, 1.3951090574264526], [7844, 1.4868477582931519], [9036, 1.4877817630767822], [7060, 1.502397060394287], [8851, 1.5500006675720215], [8311, 1.5529613494873047], [8864, 1.5582165718078613], [9811, 1.576774001121521], [9691, 1.5771691799163818], [8932, 1.5775558948516846], [9833, 1.5856354236602783], [9548, 1.5868936777114868], [7349, 1.5872249603271484], [9344, 1.5881679058074951], [9535, 1.5938299894332886]]",9354
video9589,a woman plays instruments in a field,"[[9589, 1.367630958557129]]","[[9589, 1.367630958557129], [7370, 1.4671549797058105], [7528, 1.4734876155853271], [7411, 1.4817695617675781], [8014, 1.5021809339523315]]","[[9589, 1.367630958557129], [7370, 1.4671549797058105], [7528, 1.4734876155853271], [7411, 1.4817695617675781], [8014, 1.5021809339523315], [8012, 1.5126042366027832], [8678, 1.5185548067092896], [8466, 1.5333976745605469], [9600, 1.5358096361160278], [7728, 1.540065884590149]]","[[9589, 1.367630958557129], [7370, 1.4671549797058105], [7528, 1.4734876155853271], [7411, 1.4817695617675781], [8014, 1.5021809339523315], [8012, 1.5126042366027832], [8678, 1.5185548067092896], [8466, 1.5333976745605469], [9600, 1.5358096361160278], [7728, 1.540065884590149], [8241, 1.541764259338379], [8928, 1.5426076650619507], [7170, 1.5445953607559204], [8255, 1.5448825359344482], [9208, 1.5502578020095825]]",9589
video8774,there is a guy filling a toy with cotton to play with it,"[[8774, 1.4309170246124268]]","[[8774, 1.4309170246124268], [7020, 1.462634801864624], [7561, 1.4646106958389282], [8672, 1.4781293869018555], [8869, 1.5041579008102417]]","[[8774, 1.4309170246124268], [7020, 1.462634801864624], [7561, 1.4646106958389282], [8672, 1.4781293869018555], [8869, 1.5041579008102417], [8332, 1.514248251914978], [7560, 1.53562331199646], [8604, 1.5403785705566406], [7363, 1.544415831565857], [9349, 1.561427116394043]]","[[8774, 1.4309170246124268], [7020, 1.462634801864624], [7561, 1.4646106958389282], [8672, 1.4781293869018555], [8869, 1.5041579008102417], [8332, 1.514248251914978], [7560, 1.53562331199646], [8604, 1.5403785705566406], [7363, 1.544415831565857], [9349, 1.561427116394043], [7237, 1.566837191581726], [7201, 1.5690245628356934], [8121, 1.56948983669281], [9025, 1.5737624168395996], [8622, 1.573790192604065]]",8774
