rel_video_id,query,top1,top5,top10,ground_truth
video8255,a man is playing piano,"[[8255, 1.4392800331115723]]","[[8255, 1.4392800331115723], [9026, 1.470217227935791], [8466, 1.474613904953003], [7205, 1.524800181388855], [7598, 1.529982089996338]]","[[8255, 1.4392800331115723], [9026, 1.470217227935791], [8466, 1.474613904953003], [7205, 1.524800181388855], [7598, 1.529982089996338], [8474, 1.5341129302978516], [7976, 1.5508641004562378], [7156, 1.55100417137146], [8861, 1.5563054084777832], [7166, 1.5579010248184204]]",8255
video8492,a man is very excited,"[[8930, 1.4662282466888428]]","[[8930, 1.4662282466888428], [8919, 1.4736716747283936], [8445, 1.4786796569824219], [8492, 1.4803310632705688], [9021, 1.4833402633666992]]","[[8930, 1.4662282466888428], [8919, 1.4736716747283936], [8445, 1.4786796569824219], [8492, 1.4803310632705688], [9021, 1.4833402633666992], [9241, 1.4859957695007324], [7725, 1.4877454042434692], [9302, 1.490831971168518], [7028, 1.4960393905639648], [7838, 1.496410608291626]]",8492
video8253,vest of sports vines,"[[8013, 1.472374439239502]]","[[8013, 1.472374439239502], [9018, 1.4833868741989136], [7839, 1.4862756729125977], [9605, 1.492952585220337], [8913, 1.4932396411895752]]","[[8013, 1.472374439239502], [9018, 1.4833868741989136], [7839, 1.4862756729125977], [9605, 1.492952585220337], [8913, 1.4932396411895752], [8253, 1.4954456090927124], [8979, 1.5031710863113403], [9817, 1.5039558410644531], [7358, 1.5068137645721436], [7787, 1.5076453685760498]]",8253
video9342,the water safety teams arrives with the safety devices and water bike to save a person who had been drifted away,"[[9342, 1.4002519845962524]]","[[9342, 1.4002519845962524], [9578, 1.454043984413147], [7795, 1.4561045169830322], [7681, 1.482016921043396], [8079, 1.491511583328247]]","[[9342, 1.4002519845962524], [9578, 1.454043984413147], [7795, 1.4561045169830322], [7681, 1.482016921043396], [8079, 1.491511583328247], [8457, 1.5083346366882324], [8657, 1.5209696292877197], [8243, 1.5354276895523071], [9359, 1.5356874465942383], [9574, 1.5379763841629028]]",9342
video7029,cartoon show for kids,"[[9838, 1.478278398513794]]","[[9838, 1.478278398513794], [7741, 1.4788541793823242], [9814, 1.4789402484893799], [8799, 1.485572099685669], [7835, 1.4863147735595703]]","[[9838, 1.478278398513794], [7741, 1.4788541793823242], [9814, 1.4789402484893799], [8799, 1.485572099685669], [7835, 1.4863147735595703], [7111, 1.486710786819458], [7701, 1.490063190460205], [7218, 1.492366075515747], [7178, 1.4933538436889648], [9014, 1.4950839281082153]]",7029
video8468,someone is driving around the city in grand theft auto v,"[[9355, 1.3847877979278564]]","[[9355, 1.3847877979278564], [8468, 1.3997305631637573], [8070, 1.442047357559204], [9773, 1.4804521799087524], [7445, 1.4867448806762695]]","[[9355, 1.3847877979278564], [8468, 1.3997305631637573], [8070, 1.442047357559204], [9773, 1.4804521799087524], [7445, 1.4867448806762695], [9813, 1.5111362934112549], [8929, 1.5246031284332275], [8477, 1.5489569902420044], [7219, 1.557433009147644], [7502, 1.5578473806381226]]",8468
video7419,a man playing guitar and singing on the road side,"[[8251, 1.4198894500732422]]","[[8251, 1.4198894500732422], [7419, 1.4541943073272705], [9600, 1.480381965637207], [9330, 1.4851100444793701], [7969, 1.4974520206451416]]","[[8251, 1.4198894500732422], [7419, 1.4541943073272705], [9600, 1.480381965637207], [9330, 1.4851100444793701], [7969, 1.4974520206451416], [7236, 1.4990800619125366], [9489, 1.5056074857711792], [7028, 1.505847692489624], [7205, 1.5133206844329834], [9872, 1.514606237411499]]",7419
video8464,the ground rules of the republican presidential debate are introduced,"[[8464, 1.3714838027954102]]","[[8464, 1.3714838027954102], [7158, 1.4147177934646606], [7754, 1.523148775100708], [7731, 1.5288971662521362], [8824, 1.562215805053711]]","[[8464, 1.3714838027954102], [7158, 1.4147177934646606], [7754, 1.523148775100708], [7731, 1.5288971662521362], [8824, 1.562215805053711], [8927, 1.566430687904358], [9223, 1.5666805505752563], [9418, 1.5769602060317993], [8908, 1.5795434713363647], [9021, 1.5822017192840576]]",8464
video8978,band performing a hard rock song about diamonds in the sky,"[[8978, 1.381626844406128]]","[[8978, 1.381626844406128], [8674, 1.4402670860290527], [7732, 1.4422581195831299], [7205, 1.4467062950134277], [7411, 1.4622021913528442]]","[[8978, 1.381626844406128], [8674, 1.4402670860290527], [7732, 1.4422581195831299], [7205, 1.4467062950134277], [7411, 1.4622021913528442], [8466, 1.4643176794052124], [8324, 1.4749231338500977], [7156, 1.4814908504486084], [8490, 1.485672950744629], [9589, 1.4871617555618286]]",8978
video7464,the video shows gameplay of a car racing video game,"[[7506, 1.428076982498169]]","[[7506, 1.428076982498169], [7219, 1.440629482269287], [7214, 1.4532512426376343], [7464, 1.4588007926940918], [9336, 1.4607599973678589]]","[[7506, 1.428076982498169], [7219, 1.440629482269287], [7214, 1.4532512426376343], [7464, 1.4588007926940918], [9336, 1.4607599973678589], [9773, 1.4667385816574097], [9344, 1.4976798295974731], [9355, 1.5001718997955322], [8468, 1.5027612447738647], [7445, 1.5099987983703613]]",7464
video8654,a woman cooking an orange substance,"[[8656, 1.4310691356658936]]","[[8656, 1.4310691356658936], [9693, 1.4793713092803955], [8686, 1.4926176071166992], [9022, 1.4984041452407837], [7826, 1.5002286434173584]]","[[8656, 1.4310691356658936], [9693, 1.4793713092803955], [8686, 1.4926176071166992], [9022, 1.4984041452407837], [7826, 1.5002286434173584], [9731, 1.5097811222076416], [7376, 1.5140361785888672], [7695, 1.5140526294708252], [8654, 1.519895076751709], [7565, 1.5221407413482666]]",8654
video8808,a man talks back to a cop and handcuffs him to the table,"[[9520, 1.450305700302124]]","[[9520, 1.450305700302124], [8808, 1.457780361175537], [8829, 1.4623490571975708], [9323, 1.5178852081298828], [9811, 1.5185964107513428]]","[[9520, 1.450305700302124], [8808, 1.457780361175537], [8829, 1.4623490571975708], [9323, 1.5178852081298828], [9811, 1.5185964107513428], [9833, 1.52754807472229], [7686, 1.5302577018737793], [8315, 1.5353052616119385], [9919, 1.5441449880599976], [7114, 1.5446975231170654]]",8808
video7378,a clip of soccer plays,"[[8675, 1.4439033269882202]]","[[8675, 1.4439033269882202], [7378, 1.4541065692901611], [8661, 1.4545899629592896], [9817, 1.4555566310882568], [7500, 1.475536584854126]]","[[8675, 1.4439033269882202], [7378, 1.4541065692901611], [8661, 1.4545899629592896], [9817, 1.4555566310882568], [7500, 1.475536584854126], [7358, 1.4868712425231934], [9681, 1.4943904876708984], [7200, 1.4978041648864746], [8979, 1.4979932308197021], [9305, 1.5055558681488037]]",7378
video8496,a cute girl with nice headgear standing in a room is talking through a microphone,"[[8496, 1.3888397216796875]]","[[8496, 1.3888397216796875], [9205, 1.4368305206298828], [8423, 1.4398467540740967], [7142, 1.4649406671524048], [8320, 1.495221495628357]]","[[8496, 1.3888397216796875], [9205, 1.4368305206298828], [8423, 1.4398467540740967], [7142, 1.4649406671524048], [8320, 1.495221495628357], [7836, 1.5007972717285156], [7171, 1.511788010597229], [9698, 1.5163936614990234], [7216, 1.517769455909729], [9603, 1.5222229957580566]]",8496
video9332,a girl plays a videogame,"[[9031, 1.4629307985305786]]","[[9031, 1.4629307985305786], [9332, 1.4632374048233032], [9200, 1.4891606569290161], [8027, 1.4930130243301392], [7502, 1.4978294372558594]]","[[9031, 1.4629307985305786], [9332, 1.4632374048233032], [9200, 1.4891606569290161], [8027, 1.4930130243301392], [7502, 1.4978294372558594], [8862, 1.508512020111084], [9458, 1.5110399723052979], [8459, 1.5113164186477661], [9334, 1.5144442319869995], [8931, 1.519209384918213]]",9332
video9885,a movie director talking to the media men in press conference regarding his movie and hero also,"[[9885, 1.4413176774978638]]","[[9885, 1.4413176774978638], [7215, 1.4800758361816406], [8828, 1.51531183719635], [9350, 1.5158406496047974], [7501, 1.5176215171813965]]","[[9885, 1.4413176774978638], [7215, 1.4800758361816406], [8828, 1.51531183719635], [9350, 1.5158406496047974], [7501, 1.5176215171813965], [7418, 1.5207116603851318], [7753, 1.532894492149353], [9825, 1.5343132019042969], [8907, 1.537079095840454], [8821, 1.5457324981689453]]",9885
video7591,a woman is giving a demonstration about pancake presentation,"[[7591, 1.3744837045669556]]","[[7591, 1.3744837045669556], [8900, 1.4490108489990234], [8915, 1.4667174816131592], [7973, 1.4688650369644165], [8056, 1.4918556213378906]]","[[7591, 1.3744837045669556], [8900, 1.4490108489990234], [8915, 1.4667174816131592], [7973, 1.4688650369644165], [8056, 1.4918556213378906], [9335, 1.4922549724578857], [7350, 1.5016181468963623], [8865, 1.5037342309951782], [7580, 1.5375773906707764], [8835, 1.5390372276306152]]",7591
video8457,a man rowing a kayak is shown in slow motion,"[[8457, 1.3893524408340454]]","[[8457, 1.3893524408340454], [8079, 1.4364889860153198], [7795, 1.4797576665878296], [8025, 1.4903855323791504], [9578, 1.5415531396865845]]","[[8457, 1.3893524408340454], [8079, 1.4364889860153198], [7795, 1.4797576665878296], [8025, 1.4903855323791504], [9578, 1.5415531396865845], [7681, 1.5463882684707642], [8493, 1.5527161359786987], [9831, 1.5540783405303955], [9253, 1.5761675834655762], [9779, 1.5820684432983398]]",8457
video8665,the tennis players wearing blue and red t shirts and play the tennis in the tennis court at the night time,"[[7357, 1.3840012550354004]]","[[7357, 1.3840012550354004], [8665, 1.4453871250152588], [7978, 1.450965166091919], [7699, 1.4784268140792847], [8013, 1.5448174476623535]]","[[7357, 1.3840012550354004], [8665, 1.4453871250152588], [7978, 1.450965166091919], [7699, 1.4784268140792847], [8013, 1.5448174476623535], [7732, 1.5458035469055176], [8660, 1.561089038848877], [7061, 1.5680298805236816], [8816, 1.576972246170044], [8311, 1.5836246013641357]]",8665
video8792,a girl is on the voice,"[[9879, 1.439427375793457]]","[[9879, 1.439427375793457], [8447, 1.4441499710083008], [8810, 1.4449360370635986], [8792, 1.4512948989868164], [7756, 1.4592828750610352]]","[[9879, 1.439427375793457], [8447, 1.4441499710083008], [8810, 1.4449360370635986], [8792, 1.4512948989868164], [7756, 1.4592828750610352], [9222, 1.460794448852539], [8265, 1.471198320388794], [8818, 1.474666953086853], [7791, 1.4763426780700684], [8814, 1.4784162044525146]]",8792
video7375,a man talks about the school system,"[[7345, 1.4733412265777588]]","[[7345, 1.4733412265777588], [8331, 1.4736968278884888], [8472, 1.4804836511611938], [7375, 1.4851526021957397], [8830, 1.5020233392715454]]","[[7345, 1.4733412265777588], [8331, 1.4736968278884888], [8472, 1.4804836511611938], [7375, 1.4851526021957397], [8830, 1.5020233392715454], [7134, 1.5045170783996582], [7843, 1.5061476230621338], [9406, 1.5088086128234863], [9775, 1.5132195949554443], [9404, 1.5148532390594482]]",7375
video8688,a person folds a paper airplane,"[[8688, 1.4319639205932617]]","[[8688, 1.4319639205932617], [9301, 1.5074087381362915], [8784, 1.5289644002914429], [8601, 1.5293667316436768], [7020, 1.5858352184295654]]","[[8688, 1.4319639205932617], [9301, 1.5074087381362915], [8784, 1.5289644002914429], [8601, 1.5293667316436768], [7020, 1.5858352184295654], [8620, 1.5859588384628296], [9349, 1.5888924598693848], [8011, 1.6060144901275635], [9032, 1.6073734760284424], [7345, 1.6084388494491577]]",8688
video7144,a group of women are rubbing oil and milk all over a woman,"[[7144, 1.385284662246704]]","[[7144, 1.385284662246704], [8790, 1.5130261182785034], [8347, 1.5297141075134277], [8012, 1.5503129959106445], [9824, 1.559358835220337]]","[[7144, 1.385284662246704], [8790, 1.5130261182785034], [8347, 1.5297141075134277], [8012, 1.5503129959106445], [9824, 1.559358835220337], [8240, 1.566030740737915], [9357, 1.5702362060546875], [8074, 1.574182152748108], [7163, 1.5742042064666748], [9340, 1.5756497383117676]]",7144
video8018,a young girl shopping,"[[7438, 1.4546942710876465]]","[[7438, 1.4546942710876465], [7698, 1.454925537109375], [8018, 1.468592643737793], [9337, 1.4910547733306885], [8664, 1.4991968870162964]]","[[7438, 1.4546942710876465], [7698, 1.454925537109375], [8018, 1.468592643737793], [9337, 1.4910547733306885], [8664, 1.4991968870162964], [8320, 1.512312412261963], [7170, 1.5177079439163208], [8899, 1.5193333625793457], [7116, 1.5209591388702393], [8868, 1.524996280670166]]",8018
video8469,two parrots in a bird cage one white chick and on green adult,"[[8469, 1.38728928565979]]","[[8469, 1.38728928565979], [7113, 1.495166540145874], [7342, 1.5221346616744995], [7594, 1.5608117580413818], [7822, 1.5717942714691162]]","[[8469, 1.38728928565979], [7113, 1.495166540145874], [7342, 1.5221346616744995], [7594, 1.5608117580413818], [7822, 1.5717942714691162], [7546, 1.5902780294418335], [8057, 1.591602087020874], [7849, 1.5962560176849365], [8605, 1.6023759841918945], [7114, 1.6035959720611572]]",8469
video8868,a young girl sits in a room and looks into a bag,"[[8868, 1.4565600156784058]]","[[8868, 1.4565600156784058], [9237, 1.4599430561065674], [8320, 1.465667486190796], [9816, 1.467496395111084], [8392, 1.4768397808074951]]","[[8868, 1.4565600156784058], [9237, 1.4599430561065674], [8320, 1.465667486190796], [9816, 1.467496395111084], [8392, 1.4768397808074951], [9343, 1.4889874458312988], [7782, 1.4912984371185303], [7547, 1.5106983184814453], [9012, 1.51524019241333], [8074, 1.5170228481292725]]",8868
video8316,a man is talking to an athlete,"[[8308, 1.4790849685668945]]","[[8308, 1.4790849685668945], [8262, 1.479574203491211], [7200, 1.4890315532684326], [8316, 1.4919583797454834], [9020, 1.4959995746612549]]","[[8308, 1.4790849685668945], [8262, 1.479574203491211], [7200, 1.4890315532684326], [8316, 1.4919583797454834], [9020, 1.4959995746612549], [9744, 1.5067179203033447], [8932, 1.5113481283187866], [9745, 1.5141690969467163], [8917, 1.5155354738235474], [7349, 1.5164228677749634]]",8316
video7209,someone is showing a car features,"[[7356, 1.4380849599838257]]","[[7356, 1.4380849599838257], [9358, 1.4585415124893188], [7354, 1.4719666242599487], [9514, 1.4724024534225464], [7340, 1.4911296367645264]]","[[7356, 1.4380849599838257], [9358, 1.4585415124893188], [7354, 1.4719666242599487], [9514, 1.4724024534225464], [7340, 1.4911296367645264], [7765, 1.493977427482605], [7026, 1.494339942932129], [7209, 1.4989545345306396], [9259, 1.5022648572921753], [7752, 1.5065752267837524]]",7209
video7140,someone is adding ingredients for a batter,"[[7826, 1.4439133405685425]]","[[7826, 1.4439133405685425], [8483, 1.4502930641174316], [7140, 1.4749376773834229], [7695, 1.480911374092102], [8656, 1.4935698509216309]]","[[7826, 1.4439133405685425], [8483, 1.4502930641174316], [7140, 1.4749376773834229], [7695, 1.480911374092102], [8656, 1.4935698509216309], [9731, 1.4955484867095947], [8865, 1.501381278038025], [7785, 1.5053828954696655], [8654, 1.506882667541504], [7376, 1.5115046501159668]]",7140
video8241,several women in pink outfits and various other styles are standing and smiling,"[[8914, 1.4457606077194214]]","[[8914, 1.4457606077194214], [8241, 1.4529246091842651], [8342, 1.4750559329986572], [8605, 1.485361099243164], [7142, 1.49918532371521]]","[[8914, 1.4457606077194214], [8241, 1.4529246091842651], [8342, 1.4750559329986572], [8605, 1.485361099243164], [7142, 1.49918532371521], [8014, 1.502948522567749], [8333, 1.5133779048919678], [9131, 1.5142165422439575], [8118, 1.5276001691818237], [9039, 1.5311663150787354]]",8241
video9301,how to make a galaxy fighter,"[[9301, 1.4939266443252563]]","[[9301, 1.4939266443252563], [7178, 1.502943992614746], [7909, 1.5218292474746704], [7732, 1.5284067392349243], [7027, 1.5325794219970703]]","[[9301, 1.4939266443252563], [7178, 1.502943992614746], [7909, 1.5218292474746704], [7732, 1.5284067392349243], [7027, 1.5325794219970703], [9306, 1.543438196182251], [8334, 1.5473482608795166], [8111, 1.547863245010376], [9609, 1.5513973236083984], [7233, 1.5547633171081543]]",9301
video7963,a machine drills holes in a section of metal piping,"[[9428, 1.4285225868225098]]","[[9428, 1.4285225868225098], [9368, 1.5303034782409668], [7343, 1.5307213068008423], [8121, 1.533640742301941], [8803, 1.5477030277252197]]","[[9428, 1.4285225868225098], [9368, 1.5303034782409668], [7343, 1.5307213068008423], [8121, 1.533640742301941], [8803, 1.5477030277252197], [7963, 1.54857337474823], [8246, 1.5564661026000977], [8626, 1.5578676462173462], [9530, 1.5725681781768799], [9744, 1.5768810510635376]]",7963
video8830,this is a video of a confrence,"[[8830, 1.4886279106140137]]","[[8830, 1.4886279106140137], [8072, 1.4946620464324951], [9352, 1.4981846809387207], [8917, 1.5055676698684692], [9233, 1.5064727067947388]]","[[8830, 1.4886279106140137], [8072, 1.4946620464324951], [9352, 1.4981846809387207], [8917, 1.5055676698684692], [9233, 1.5064727067947388], [9245, 1.5115104913711548], [8932, 1.518282413482666], [8927, 1.5192818641662598], [9203, 1.5226006507873535], [7418, 1.5226980447769165]]",8830
