rel_video_id,query,top1,top5,top10,ground_truth
video7358,it is a vine compilation,"[[9542, 1.4263637065887451]]","[[9542, 1.4263637065887451], [8979, 1.4400618076324463], [8913, 1.4421944618225098], [9605, 1.4432291984558105], [7358, 1.448876976966858]]","[[9542, 1.4263637065887451], [8979, 1.4400618076324463], [8913, 1.4421944618225098], [9605, 1.4432291984558105], [7358, 1.448876976966858], [9018, 1.449414610862732], [9647, 1.4527440071105957], [9817, 1.4534380435943604], [9029, 1.4592761993408203], [7789, 1.4653714895248413]]",7358
video7410,vladmir putin talks on the news about the fight against terrorism,"[[7410, 1.4073610305786133]]","[[7410, 1.4073610305786133], [8906, 1.5498336553573608], [7967, 1.5628074407577515], [8311, 1.5687017440795898], [7206, 1.5735909938812256]]","[[7410, 1.4073610305786133], [8906, 1.5498336553573608], [7967, 1.5628074407577515], [8311, 1.5687017440795898], [7206, 1.5735909938812256], [8864, 1.592987060546875], [8333, 1.5947773456573486], [7145, 1.5997791290283203], [9690, 1.603124976158142], [9235, 1.6094329357147217]]",7410
video8443,valencia vesus hokit in a wrestling match,"[[8443, 1.409138560295105]]","[[8443, 1.409138560295105], [9803, 1.4596768617630005], [8440, 1.4631702899932861], [7788, 1.4680707454681396], [8470, 1.4759691953659058]]","[[8443, 1.409138560295105], [9803, 1.4596768617630005], [8440, 1.4631702899932861], [7788, 1.4680707454681396], [8470, 1.4759691953659058], [8823, 1.4789834022521973], [8262, 1.4795029163360596], [7587, 1.4823874235153198], [8309, 1.4830013513565063], [8310, 1.488063097000122]]",8443
video7345,a man is talking about making it easier for kids to learn while scenes of a school are shown,"[[7843, 1.4672168493270874]]","[[7843, 1.4672168493270874], [7134, 1.4764988422393799], [7345, 1.483305811882019], [9775, 1.493996500968933], [8306, 1.4942717552185059]]","[[7843, 1.4672168493270874], [7134, 1.4764988422393799], [7345, 1.483305811882019], [9775, 1.493996500968933], [8306, 1.4942717552185059], [9117, 1.4945149421691895], [8472, 1.501818060874939], [8331, 1.502232551574707], [9908, 1.5075942277908325], [8830, 1.5083839893341064]]",7345
video7961,a band of singers and guitarists are performing on stage,"[[8925, 1.4080251455307007]]","[[8925, 1.4080251455307007], [8324, 1.4149364233016968], [8926, 1.415906310081482], [8466, 1.438787579536438], [7461, 1.447924256324768]]","[[8925, 1.4080251455307007], [8324, 1.4149364233016968], [8926, 1.415906310081482], [8466, 1.438787579536438], [7461, 1.447924256324768], [9243, 1.4583029747009277], [7961, 1.4597878456115723], [7156, 1.4625673294067383], [7596, 1.4670181274414062], [8482, 1.479559302330017]]",7961
video9343,woman is slicing the vegetables and decorating the meal,"[[8686, 1.4634782075881958]]","[[8686, 1.4634782075881958], [8620, 1.4704351425170898], [8915, 1.4806766510009766], [9639, 1.4955623149871826], [9798, 1.4965267181396484]]","[[8686, 1.4634782075881958], [8620, 1.4704351425170898], [8915, 1.4806766510009766], [9639, 1.4955623149871826], [9798, 1.4965267181396484], [7213, 1.5006866455078125], [7360, 1.5021255016326904], [9693, 1.5024657249450684], [7554, 1.5030908584594727], [7966, 1.507817029953003]]",9343
video9037,a women is sitting with her baby and two people talking about that,"[[8478, 1.476222038269043]]","[[8478, 1.476222038269043], [7234, 1.4862923622131348], [9320, 1.4934797286987305], [8821, 1.5078740119934082], [7825, 1.5156643390655518]]","[[8478, 1.476222038269043], [7234, 1.4862923622131348], [9320, 1.4934797286987305], [8821, 1.5078740119934082], [7825, 1.5156643390655518], [7217, 1.5207751989364624], [8783, 1.5265686511993408], [9357, 1.528928518295288], [8123, 1.529638409614563], [8348, 1.5316506624221802]]",9037
video7754,this is a video of a live tv show,"[[8482, 1.4336647987365723]]","[[8482, 1.4336647987365723], [9352, 1.4707553386688232], [8930, 1.473801612854004], [7754, 1.477038025856018], [9037, 1.482792615890503]]","[[8482, 1.4336647987365723], [9352, 1.4707553386688232], [8930, 1.473801612854004], [7754, 1.477038025856018], [9037, 1.482792615890503], [8464, 1.4829037189483643], [8494, 1.4839863777160645], [8932, 1.4907277822494507], [7362, 1.4925720691680908], [9683, 1.4974735975265503]]",7754
video7217,a woman is advertising a stroller,"[[9755, 1.3941845893859863]]","[[9755, 1.3941845893859863], [7230, 1.4011670351028442], [8258, 1.4129993915557861], [7217, 1.4454257488250732], [8123, 1.4531962871551514]]","[[9755, 1.3941845893859863], [7230, 1.4011670351028442], [8258, 1.4129993915557861], [7217, 1.4454257488250732], [8123, 1.4531962871551514], [7204, 1.5296580791473389], [8863, 1.5396860837936401], [8783, 1.5443191528320312], [8825, 1.5571000576019287], [7836, 1.5673078298568726]]",7217
video9237,preview for the movie insidious,"[[9780, 1.4470452070236206]]","[[9780, 1.4470452070236206], [8902, 1.4657351970672607], [9012, 1.483754277229309], [7782, 1.4908015727996826], [9878, 1.4938607215881348]]","[[9780, 1.4470452070236206], [8902, 1.4657351970672607], [9012, 1.483754277229309], [7782, 1.4908015727996826], [9878, 1.4938607215881348], [8340, 1.4977437257766724], [9237, 1.5118435621261597], [7149, 1.5187791585922241], [7223, 1.5229506492614746], [7118, 1.5322084426879883]]",9237
video7207,young men discuss and demonstrate a video game,"[[9909, 1.4774820804595947]]","[[9909, 1.4774820804595947], [9795, 1.4825114011764526], [8578, 1.4848655462265015], [7366, 1.486290693283081], [7143, 1.4897981882095337]]","[[9909, 1.4774820804595947], [9795, 1.4825114011764526], [8578, 1.4848655462265015], [7366, 1.486290693283081], [7143, 1.4897981882095337], [7972, 1.491085410118103], [8077, 1.4923603534698486], [7792, 1.493302583694458], [8628, 1.4995778799057007], [7723, 1.499727725982666]]",7207
video7355,a hand print is outlined within the silhouette of a green dinosaur shape for a movie promotion,"[[7355, 1.3666818141937256]]","[[7355, 1.3666818141937256], [7229, 1.528562307357788], [9208, 1.5349435806274414], [8666, 1.5384857654571533], [8475, 1.5439233779907227]]","[[7355, 1.3666818141937256], [7229, 1.528562307357788], [9208, 1.5349435806274414], [8666, 1.5384857654571533], [8475, 1.5439233779907227], [9119, 1.5455999374389648], [8909, 1.5458635091781616], [7467, 1.5506364107131958], [7576, 1.553926706314087], [7223, 1.5556591749191284]]",7355
video8423,a female inside a white themed bathroom while someone else makes her makeup,"[[8904, 1.3709065914154053]]","[[8904, 1.3709065914154053], [9207, 1.4634664058685303], [7144, 1.465505599975586], [7573, 1.4834790229797363], [9788, 1.4877279996871948]]","[[8904, 1.3709065914154053], [9207, 1.4634664058685303], [7144, 1.465505599975586], [7573, 1.4834790229797363], [9788, 1.4877279996871948], [9822, 1.5056551694869995], [9818, 1.5084009170532227], [8011, 1.5294829607009888], [8488, 1.5296578407287598], [9698, 1.540564775466919]]",8423
video9204,a news reporter talks about a shooting,"[[8864, 1.4179978370666504]]","[[8864, 1.4179978370666504], [8822, 1.4220753908157349], [9204, 1.4312613010406494], [8491, 1.4681329727172852], [9819, 1.4761552810668945]]","[[8864, 1.4179978370666504], [8822, 1.4220753908157349], [9204, 1.4312613010406494], [8491, 1.4681329727172852], [9819, 1.4761552810668945], [7119, 1.4914391040802002], [9829, 1.4915225505828857], [8311, 1.4967553615570068], [8650, 1.5030559301376343], [9037, 1.5047276020050049]]",9204
video9782,a man talking about a womans genital problems,"[[8917, 1.4720897674560547]]","[[8917, 1.4720897674560547], [9474, 1.4854950904846191], [9249, 1.495913028717041], [9825, 1.4988481998443604], [8257, 1.511589765548706]]","[[8917, 1.4720897674560547], [9474, 1.4854950904846191], [9249, 1.495913028717041], [9825, 1.4988481998443604], [8257, 1.511589765548706], [7364, 1.5157157182693481], [8119, 1.5161163806915283], [9418, 1.5191587209701538], [7755, 1.519697666168213], [8824, 1.521277904510498]]",9782
video8667,music is playing and advertisements was showing,"[[8485, 1.4205654859542847]]","[[8485, 1.4205654859542847], [8909, 1.4310976266860962], [9607, 1.4572362899780273], [8482, 1.4812431335449219], [8618, 1.4827497005462646]]","[[8485, 1.4205654859542847], [8909, 1.4310976266860962], [9607, 1.4572362899780273], [8482, 1.4812431335449219], [8618, 1.4827497005462646], [7754, 1.4902803897857666], [8979, 1.4914777278900146], [8481, 1.4924299716949463], [7798, 1.5034137964248657], [8681, 1.5038985013961792]]",8667
video7589,a man getting interviewed by a beach,"[[7589, 1.4524273872375488]]","[[7589, 1.4524273872375488], [9885, 1.5033302307128906], [9359, 1.5083537101745605], [7681, 1.5213825702667236], [7159, 1.5225695371627808]]","[[7589, 1.4524273872375488], [9885, 1.5033302307128906], [9359, 1.5083537101745605], [7681, 1.5213825702667236], [7159, 1.5225695371627808], [8721, 1.540109634399414], [7753, 1.5427964925765991], [8895, 1.5443451404571533], [7025, 1.5478852987289429], [8917, 1.5520576238632202]]",7589
video9404,a lady talks into a megaphone,"[[9341, 1.4744350910186768]]","[[9341, 1.4744350910186768], [9028, 1.4797931909561157], [7827, 1.4799511432647705], [8650, 1.4829041957855225], [8314, 1.4843132495880127]]","[[9341, 1.4744350910186768], [9028, 1.4797931909561157], [7827, 1.4799511432647705], [8650, 1.4829041957855225], [8314, 1.4843132495880127], [8416, 1.4932864904403687], [9131, 1.5015555620193481], [9603, 1.5015878677368164], [8022, 1.5147922039031982], [9205, 1.5165659189224243]]",9404
video9698,a women is talking about the books she likes and the second favourite one is the amc the walking dead,"[[8868, 1.4437702894210815]]","[[8868, 1.4437702894210815], [8254, 1.4533953666687012], [8789, 1.4662609100341797], [9237, 1.4876171350479126], [8684, 1.4882229566574097]]","[[8868, 1.4437702894210815], [8254, 1.4533953666687012], [8789, 1.4662609100341797], [9237, 1.4876171350479126], [8684, 1.4882229566574097], [9419, 1.5029139518737793], [9698, 1.5039352178573608], [7549, 1.506565809249878], [8783, 1.5076916217803955], [8494, 1.516058087348938]]",9698
video9682,a girl being surprised with a stuffed animal by male friend,"[[7201, 1.4607396125793457]]","[[7201, 1.4607396125793457], [9347, 1.501776099205017], [8604, 1.5079872608184814], [8268, 1.5205310583114624], [7118, 1.5260683298110962]]","[[7201, 1.4607396125793457], [9347, 1.501776099205017], [8604, 1.5079872608184814], [8268, 1.5205310583114624], [7118, 1.5260683298110962], [8832, 1.527266263961792], [9237, 1.5305894613265991], [9801, 1.5329855680465698], [7149, 1.533176302909851], [8304, 1.5351979732513428]]",9682
video8341,cartoon characters are talking to a pokemon,"[[7157, 1.3416210412979126]]","[[7157, 1.3416210412979126], [8341, 1.426498293876648], [7747, 1.4731305837631226], [9510, 1.4757195711135864], [9838, 1.5080816745758057]]","[[7157, 1.3416210412979126], [8341, 1.426498293876648], [7747, 1.4731305837631226], [9510, 1.4757195711135864], [9838, 1.5080816745758057], [9805, 1.5254490375518799], [7831, 1.541486382484436], [9734, 1.5418851375579834], [7203, 1.5436519384384155], [8245, 1.555070161819458]]",8341
video9246,a beautiful sceneary is shown and the sight seeing through the train is amazing and place is so lovely to watch,"[[9246, 1.3772541284561157]]","[[9246, 1.3772541284561157], [8312, 1.4386684894561768], [8307, 1.4577230215072632], [8335, 1.4706194400787354], [7174, 1.478222370147705]]","[[9246, 1.3772541284561157], [8312, 1.4386684894561768], [8307, 1.4577230215072632], [8335, 1.4706194400787354], [7174, 1.478222370147705], [9011, 1.4862474203109741], [8741, 1.4934885501861572], [7914, 1.506439447402954], [9581, 1.5066332817077637], [7832, 1.5106596946716309]]",9246
video7574,minecraft zombie kills player and takes heart,"[[7574, 1.4185805320739746]]","[[7574, 1.4185805320739746], [7366, 1.4957666397094727], [8931, 1.4970414638519287], [8628, 1.497711420059204], [9035, 1.4981727600097656]]","[[7574, 1.4185805320739746], [7366, 1.4957666397094727], [8931, 1.4970414638519287], [8628, 1.497711420059204], [9035, 1.4981727600097656], [7207, 1.5078812837600708], [7143, 1.5099250078201294], [8462, 1.5116177797317505], [9334, 1.512691617012024], [7792, 1.5178236961364746]]",7574
video8263,a man drives aroud curves through a wooden mountainside,"[[8263, 1.4559882879257202]]","[[8263, 1.4559882879257202], [9511, 1.4765677452087402], [7174, 1.4843361377716064], [9806, 1.5157817602157593], [9535, 1.516353964805603]]","[[8263, 1.4559882879257202], [9511, 1.4765677452087402], [7174, 1.4843361377716064], [9806, 1.5157817602157593], [9535, 1.516353964805603], [9800, 1.5197999477386475], [7649, 1.5316743850708008], [7837, 1.5324969291687012], [9328, 1.5555404424667358], [9252, 1.5568950176239014]]",8263
video8498,delicious and colorful food is in the bowl,"[[9409, 1.4080674648284912]]","[[9409, 1.4080674648284912], [7898, 1.4323866367340088], [8835, 1.4794405698776245], [9689, 1.483400821685791], [7826, 1.4860440492630005]]","[[9409, 1.4080674648284912], [7898, 1.4323866367340088], [8835, 1.4794405698776245], [9689, 1.483400821685791], [7826, 1.4860440492630005], [9022, 1.4883027076721191], [8751, 1.4905167818069458], [8489, 1.4931275844573975], [9309, 1.4932883977890015], [7744, 1.4933441877365112]]",8498
video9833,airport security figure explains requirements for transporting medicines,"[[8664, 1.4431555271148682]]","[[8664, 1.4431555271148682], [7900, 1.4833873510360718], [9032, 1.4898157119750977], [7169, 1.504859209060669], [7469, 1.5118253231048584]]","[[8664, 1.4431555271148682], [7900, 1.4833873510360718], [9032, 1.4898157119750977], [7169, 1.504859209060669], [7469, 1.5118253231048584], [8687, 1.5143179893493652], [7217, 1.5167381763458252], [8831, 1.5257971286773682], [7350, 1.528249740600586], [9781, 1.5407192707061768]]",9833
video8340,a man and a woman stand in a bedroom,"[[9919, 1.484603762626648]]","[[9919, 1.484603762626648], [9322, 1.4866667985916138], [9237, 1.4920470714569092], [8786, 1.5065653324127197], [8683, 1.5104827880859375]]","[[9919, 1.484603762626648], [9322, 1.4866667985916138], [9237, 1.4920470714569092], [8786, 1.5065653324127197], [8683, 1.5104827880859375], [8456, 1.518453598022461], [7782, 1.5202155113220215], [7149, 1.5204906463623047], [9307, 1.5256656408309937], [8392, 1.5270916223526]]",8340
video7179,two animated woman s are talking to eachother,"[[7179, 1.4449191093444824]]","[[7179, 1.4449191093444824], [7157, 1.489747405052185], [9353, 1.490856647491455], [7222, 1.4960880279541016], [8794, 1.4979827404022217]]","[[7179, 1.4449191093444824], [7157, 1.489747405052185], [9353, 1.490856647491455], [7222, 1.4960880279541016], [8794, 1.4979827404022217], [7365, 1.5011141300201416], [7583, 1.5088152885437012], [9776, 1.5140763521194458], [7831, 1.5239615440368652], [7747, 1.5325452089309692]]",7179
video8924,a man works on a computer s motherboard,"[[7910, 1.4059967994689941]]","[[7910, 1.4059967994689941], [7369, 1.4712204933166504], [9770, 1.498921275138855], [8626, 1.5051491260528564], [8924, 1.5273483991622925]]","[[7910, 1.4059967994689941], [7369, 1.4712204933166504], [9770, 1.498921275138855], [8626, 1.5051491260528564], [8924, 1.5273483991622925], [7820, 1.5336978435516357], [7237, 1.5362236499786377], [8246, 1.5395123958587646], [8472, 1.5499581098556519], [7347, 1.5596652030944824]]",8924
video8822,newscasters speak about a school shooting on the news program info wars,"[[9204, 1.396895408630371]]","[[9204, 1.396895408630371], [8864, 1.4083986282348633], [8822, 1.4194746017456055], [9223, 1.4442946910858154], [7119, 1.4525516033172607]]","[[9204, 1.396895408630371], [8864, 1.4083986282348633], [8822, 1.4194746017456055], [9223, 1.4442946910858154], [7119, 1.4525516033172607], [8175, 1.4787943363189697], [8491, 1.4951372146606445], [9819, 1.498225212097168], [7613, 1.5064150094985962], [8789, 1.5277806520462036]]",8822
video8048,george lopez s family sits down for dinner,"[[8048, 1.3924812078475952]]","[[8048, 1.3924812078475952], [7825, 1.485222339630127], [9752, 1.5157535076141357], [8315, 1.516639232635498], [8349, 1.5178656578063965]]","[[8048, 1.3924812078475952], [7825, 1.485222339630127], [9752, 1.5157535076141357], [8315, 1.516639232635498], [8349, 1.5178656578063965], [8304, 1.525524616241455], [8879, 1.5406215190887451], [7162, 1.5636122226715088], [8337, 1.5661901235580444], [7175, 1.5673167705535889]]",8048
video7798,dogs and cats playing in a park,"[[8016, 1.4286303520202637]]","[[8016, 1.4286303520202637], [7798, 1.4416477680206299], [8866, 1.495612382888794], [9734, 1.5069260597229004], [7902, 1.52949857711792]]","[[8016, 1.4286303520202637], [7798, 1.4416477680206299], [8866, 1.495612382888794], [9734, 1.5069260597229004], [7902, 1.52949857711792], [7021, 1.537379264831543], [8935, 1.5391443967819214], [8323, 1.5406885147094727], [8867, 1.545750617980957], [7146, 1.5466364622116089]]",7798
video7820,a guy talks about how a car s alternator wasn t working,"[[7820, 1.4281930923461914]]","[[7820, 1.4281930923461914], [8246, 1.4613934755325317], [9368, 1.5170228481292725], [7765, 1.5414029359817505], [7752, 1.5449292659759521]]","[[7820, 1.4281930923461914], [8246, 1.4613934755325317], [9368, 1.5170228481292725], [7765, 1.5414029359817505], [7752, 1.5449292659759521], [7965, 1.553148865699768], [9508, 1.554627537727356], [7354, 1.5599839687347412], [7026, 1.560425877571106], [9358, 1.5619781017303467]]",7820
