rel_video_id,query,top1,top5,top10,ground_truth
video8341,cartoon characters are talking to a pokemon,"[[7157, 1.3511383533477783]]","[[7157, 1.3511383533477783], [8341, 1.4092156887054443], [7747, 1.4894707202911377], [9838, 1.4962278604507446], [9510, 1.497365951538086]]","[[7157, 1.3511383533477783], [8341, 1.4092156887054443], [7747, 1.4894707202911377], [9838, 1.4962278604507446], [9510, 1.497365951538086], [9805, 1.5218682289123535], [9734, 1.5335288047790527], [7203, 1.551429033279419], [7831, 1.5515201091766357], [7111, 1.5630842447280884]]",8341
video9246,a beautiful sceneary is shown and the sight seeing through the train is amazing and place is so lovely to watch,"[[9246, 1.3724825382232666]]","[[9246, 1.3724825382232666], [8312, 1.439971923828125], [7174, 1.445732831954956], [8307, 1.4571833610534668], [8335, 1.4702582359313965]]","[[9246, 1.3724825382232666], [8312, 1.439971923828125], [7174, 1.445732831954956], [8307, 1.4571833610534668], [8335, 1.4702582359313965], [8741, 1.4888876676559448], [9011, 1.4990694522857666], [8306, 1.502578854560852], [8477, 1.5054072141647339], [9581, 1.5078984498977661]]",9246
video7574,minecraft zombie kills player and takes heart,"[[7574, 1.4192169904708862]]","[[7574, 1.4192169904708862], [8628, 1.4806129932403564], [7366, 1.488365888595581], [9334, 1.495108962059021], [8931, 1.5007455348968506]]","[[7574, 1.4192169904708862], [8628, 1.4806129932403564], [7366, 1.488365888595581], [9334, 1.495108962059021], [8931, 1.5007455348968506], [8462, 1.5091071128845215], [7972, 1.5116770267486572], [8787, 1.5135540962219238], [7143, 1.519819974899292], [8313, 1.5231380462646484]]",7574
video8263,a man drives aroud curves through a wooden mountainside,"[[8263, 1.4506289958953857]]","[[8263, 1.4506289958953857], [7174, 1.4807685613632202], [9328, 1.4816697835922241], [9806, 1.5148780345916748], [9511, 1.5323009490966797]]","[[8263, 1.4506289958953857], [7174, 1.4807685613632202], [9328, 1.4816697835922241], [9806, 1.5148780345916748], [9511, 1.5323009490966797], [9677, 1.5348812341690063], [9535, 1.5386300086975098], [7837, 1.550086259841919], [7445, 1.550757884979248], [8307, 1.551195502281189]]",8263
video8498,delicious and colorful food is in the bowl,"[[9409, 1.4113080501556396]]","[[9409, 1.4113080501556396], [7898, 1.4372622966766357], [7826, 1.4668843746185303], [8835, 1.468608021736145], [8656, 1.4688299894332886]]","[[9409, 1.4113080501556396], [7898, 1.4372622966766357], [7826, 1.4668843746185303], [8835, 1.468608021736145], [8656, 1.4688299894332886], [7744, 1.47439706325531], [9309, 1.4857375621795654], [8772, 1.486174464225769], [8489, 1.4873270988464355], [8751, 1.4905152320861816]]",8498
video9833,airport security figure explains requirements for transporting medicines,"[[8831, 1.4753696918487549]]","[[8831, 1.4753696918487549], [7169, 1.477086067199707], [8664, 1.4810326099395752], [7469, 1.501702070236206], [8687, 1.5137393474578857]]","[[8831, 1.4753696918487549], [7169, 1.477086067199707], [8664, 1.4810326099395752], [7469, 1.501702070236206], [8687, 1.5137393474578857], [8804, 1.5272548198699951], [7546, 1.528597116470337], [9236, 1.5291590690612793], [9781, 1.5329375267028809], [9406, 1.5352741479873657]]",9833
video8340,a man and a woman stand in a bedroom,"[[9237, 1.4696290493011475]]","[[9237, 1.4696290493011475], [7782, 1.492455005645752], [9686, 1.5139957666397095], [8786, 1.5155454874038696], [9919, 1.5158028602600098]]","[[9237, 1.4696290493011475], [7782, 1.492455005645752], [9686, 1.5139957666397095], [8786, 1.5155454874038696], [9919, 1.5158028602600098], [8340, 1.5256335735321045], [8442, 1.534557819366455], [8683, 1.5347356796264648], [9750, 1.5347501039505005], [7149, 1.5353915691375732]]",8340
video7179,two animated woman s are talking to eachother,"[[7179, 1.453012466430664]]","[[7179, 1.453012466430664], [7157, 1.4648971557617188], [9353, 1.496250033378601], [7222, 1.5070058107376099], [9776, 1.5081051588058472]]","[[7179, 1.453012466430664], [7157, 1.4648971557617188], [9353, 1.496250033378601], [7222, 1.5070058107376099], [9776, 1.5081051588058472], [7365, 1.5085291862487793], [8794, 1.5148367881774902], [7583, 1.515462040901184], [8341, 1.5167908668518066], [7747, 1.5219086408615112]]",7179
video8924,a man works on a computer s motherboard,"[[7910, 1.413212537765503]]","[[7910, 1.413212537765503], [7369, 1.452849268913269], [9770, 1.4944789409637451], [8924, 1.504011869430542], [7237, 1.5176717042922974]]","[[7910, 1.413212537765503], [7369, 1.452849268913269], [9770, 1.4944789409637451], [8924, 1.504011869430542], [7237, 1.5176717042922974], [8246, 1.5199296474456787], [7154, 1.5366685390472412], [8626, 1.5451669692993164], [9679, 1.5461513996124268], [8328, 1.556117057800293]]",8924
video8822,newscasters speak about a school shooting on the news program info wars,"[[9204, 1.3968501091003418]]","[[9204, 1.3968501091003418], [8864, 1.3999675512313843], [8822, 1.410715937614441], [9223, 1.4324820041656494], [7119, 1.4496369361877441]]","[[9204, 1.3968501091003418], [8864, 1.3999675512313843], [8822, 1.410715937614441], [9223, 1.4324820041656494], [7119, 1.4496369361877441], [8175, 1.4812524318695068], [9819, 1.5016465187072754], [8789, 1.5113205909729004], [7613, 1.5140622854232788], [8491, 1.5201131105422974]]",8822
video8048,george lopez s family sits down for dinner,"[[7825, 1.4169974327087402]]","[[7825, 1.4169974327087402], [8048, 1.4247435331344604], [8879, 1.4800312519073486], [8304, 1.4849927425384521], [8315, 1.5160365104675293]]","[[7825, 1.4169974327087402], [8048, 1.4247435331344604], [8879, 1.4800312519073486], [8304, 1.4849927425384521], [8315, 1.5160365104675293], [9752, 1.5294156074523926], [8606, 1.540873646736145], [8337, 1.5492908954620361], [7175, 1.5542439222335815], [7162, 1.5602970123291016]]",8048
video7798,dogs and cats playing in a park,"[[8016, 1.4431676864624023]]","[[8016, 1.4431676864624023], [7798, 1.4717466831207275], [8935, 1.4999122619628906], [8866, 1.5219831466674805], [8867, 1.5255215167999268]]","[[8016, 1.4431676864624023], [7798, 1.4717466831207275], [8935, 1.4999122619628906], [8866, 1.5219831466674805], [8867, 1.5255215167999268], [9734, 1.5345035791397095], [7902, 1.5357859134674072], [9339, 1.5539838075637817], [8323, 1.5575932264328003], [9031, 1.5590020418167114]]",7798
video7820,a guy talks about how a car s alternator wasn t working,"[[7820, 1.414470911026001]]","[[7820, 1.414470911026001], [8246, 1.4702422618865967], [7765, 1.5163146257400513], [9368, 1.5207794904708862], [9508, 1.5490732192993164]]","[[7820, 1.414470911026001], [8246, 1.4702422618865967], [7765, 1.5163146257400513], [9368, 1.5207794904708862], [9508, 1.5490732192993164], [7752, 1.5503571033477783], [7965, 1.5508449077606201], [9358, 1.5529547929763794], [8344, 1.559046983718872], [7356, 1.5683536529541016]]",7820
video7560,person straightening out string of magnets and wrapping them around his finger,"[[7560, 1.4458308219909668]]","[[7560, 1.4458308219909668], [9349, 1.4654349088668823], [7363, 1.4910175800323486], [7237, 1.4913318157196045], [9770, 1.4928897619247437]]","[[7560, 1.4458308219909668], [9349, 1.4654349088668823], [7363, 1.4910175800323486], [7237, 1.4913318157196045], [9770, 1.4928897619247437], [9428, 1.5084829330444336], [8620, 1.5111310482025146], [9699, 1.5118931531906128], [7543, 1.5130774974822998], [9368, 1.5301939249038696]]",7560
video8899,some people cross a street in a busy road,"[[9131, 1.4577412605285645]]","[[9131, 1.4577412605285645], [7028, 1.4882210493087769], [8330, 1.4904961585998535], [7827, 1.5080931186676025], [8934, 1.5270898342132568]]","[[9131, 1.4577412605285645], [7028, 1.4882210493087769], [8330, 1.4904961585998535], [7827, 1.5080931186676025], [8934, 1.5270898342132568], [8314, 1.5280883312225342], [9239, 1.5283080339431763], [8022, 1.535831332206726], [7204, 1.5368207693099976], [8497, 1.5431588888168335]]",8899
video9825,an intelligent man with glasses talk about certain phrenologists,"[[9825, 1.3907437324523926]]","[[9825, 1.3907437324523926], [7946, 1.4301087856292725], [8257, 1.47030770778656], [9406, 1.482577919960022], [8908, 1.5034047365188599]]","[[9825, 1.3907437324523926], [7946, 1.4301087856292725], [8257, 1.47030770778656], [9406, 1.482577919960022], [8908, 1.5034047365188599], [9781, 1.5063412189483643], [9885, 1.506887674331665], [9901, 1.5105836391448975], [7790, 1.5193045139312744], [8822, 1.524040937423706]]",9825
video7580,a woman speaking about scifi and fantasy disasters,"[[7577, 1.4202828407287598]]","[[7577, 1.4202828407287598], [9791, 1.4304423332214355], [8254, 1.454849123954773], [8680, 1.4910039901733398], [9780, 1.4969041347503662]]","[[7577, 1.4202828407287598], [9791, 1.4304423332214355], [8254, 1.454849123954773], [8680, 1.4910039901733398], [9780, 1.4969041347503662], [9205, 1.503222107887268], [9825, 1.5142152309417725], [8752, 1.5142512321472168], [7176, 1.5174487829208374], [7341, 1.5216388702392578]]",7580
video9871,bearded guy in grey tshirt talking to the camera,"[[9901, 1.483659029006958]]","[[9901, 1.483659029006958], [8269, 1.5079981088638306], [9249, 1.5091488361358643], [7418, 1.5100724697113037], [9728, 1.5172568559646606]]","[[9901, 1.483659029006958], [8269, 1.5079981088638306], [9249, 1.5091488361358643], [7418, 1.5100724697113037], [9728, 1.5172568559646606], [8682, 1.5197490453720093], [9350, 1.5228232145309448], [9474, 1.5238661766052246], [8331, 1.5269067287445068], [7546, 1.5485904216766357]]",9871
video8442,a person covers a popular song,"[[7767, 1.4275256395339966]]","[[7767, 1.4275256395339966], [7575, 1.4907512664794922], [7411, 1.5094325542449951], [7205, 1.512030839920044], [7598, 1.5139882564544678]]","[[7767, 1.4275256395339966], [7575, 1.4907512664794922], [7411, 1.5094325542449951], [7205, 1.512030839920044], [7598, 1.5139882564544678], [8251, 1.515700340270996], [7976, 1.5174734592437744], [8255, 1.5182040929794312], [7419, 1.5192203521728516], [7228, 1.5200135707855225]]",8442
video9788,a woman with long white hair and dressed all in white is sailing through the sky over snow covered ground,"[[9788, 1.3863558769226074]]","[[9788, 1.3863558769226074], [7564, 1.4951997995376587], [8904, 1.4975836277008057], [8069, 1.5085699558258057], [8450, 1.5178940296173096]]","[[9788, 1.3863558769226074], [7564, 1.4951997995376587], [8904, 1.4975836277008057], [8069, 1.5085699558258057], [8450, 1.5178940296173096], [9039, 1.517956018447876], [7793, 1.5204445123672485], [8678, 1.5247986316680908], [7854, 1.5301384925842285], [8248, 1.5428476333618164]]",9788
video7565,in a kitchen a woman is chopping tomatoes in a food processor,"[[7565, 1.3599183559417725]]","[[7565, 1.3599183559417725], [7744, 1.4587812423706055], [8300, 1.4983608722686768], [8345, 1.5177717208862305], [9836, 1.524747371673584]]","[[7565, 1.3599183559417725], [7744, 1.4587812423706055], [8300, 1.4983608722686768], [8345, 1.5177717208862305], [9836, 1.524747371673584], [9639, 1.525742769241333], [8686, 1.5259995460510254], [8444, 1.531304121017456], [8835, 1.537722110748291], [9731, 1.5428498983383179]]",7565
video8025,the opeing credit to gullah grub authentic cooking,"[[8025, 1.3919041156768799]]","[[8025, 1.3919041156768799], [8654, 1.4757964611053467], [8751, 1.47721529006958], [8489, 1.4855502843856812], [9409, 1.5031349658966064]]","[[8025, 1.3919041156768799], [8654, 1.4757964611053467], [8751, 1.47721529006958], [8489, 1.4855502843856812], [9409, 1.5031349658966064], [8835, 1.5069676637649536], [7898, 1.5079150199890137], [7911, 1.5216264724731445], [7360, 1.5219570398330688], [7147, 1.5306663513183594]]",8025
video9406,a person giving his opinion on how crowded the world is,"[[9821, 1.4168354272842407]]","[[9821, 1.4168354272842407], [7890, 1.4512686729431152], [9406, 1.4555457830429077], [9131, 1.4733586311340332], [9404, 1.4873619079589844]]","[[9821, 1.4168354272842407], [7890, 1.4512686729431152], [9406, 1.4555457830429077], [9131, 1.4733586311340332], [9404, 1.4873619079589844], [8346, 1.4983065128326416], [8917, 1.4999675750732422], [8477, 1.505643367767334], [9474, 1.5134034156799316], [8269, 1.5211597681045532]]",9406
video9359,pictures of a beach while a voice talks about a shark attack,"[[9359, 1.4589331150054932]]","[[9359, 1.4589331150054932], [7681, 1.5235871076583862], [9342, 1.5309677124023438], [9452, 1.5439525842666626], [8999, 1.550403118133545]]","[[9359, 1.4589331150054932], [7681, 1.5235871076583862], [9342, 1.5309677124023438], [9452, 1.5439525842666626], [8999, 1.550403118133545], [8307, 1.5598080158233643], [8312, 1.5683114528656006], [8248, 1.5716323852539062], [8311, 1.5717747211456299], [7589, 1.5795965194702148]]",9359
video8339,kids in a circle play with beach ball and surf boards,"[[7117, 1.4616689682006836]]","[[7117, 1.4616689682006836], [8339, 1.4810317754745483], [8622, 1.5225458145141602], [7599, 1.525896430015564], [8676, 1.5388227701187134]]","[[7117, 1.4616689682006836], [8339, 1.4810317754745483], [8622, 1.5225458145141602], [7599, 1.525896430015564], [8676, 1.5388227701187134], [9338, 1.541722059249878], [8815, 1.5491938591003418], [7970, 1.5511963367462158], [7112, 1.5533462762832642], [7177, 1.5648070573806763]]",8339
video7478,a football video game is being played,"[[7478, 1.452601671218872]]","[[7478, 1.452601671218872], [8817, 1.4724986553192139], [9797, 1.4878675937652588], [7374, 1.496617317199707], [7168, 1.5346935987472534]]","[[7478, 1.452601671218872], [8817, 1.4724986553192139], [9797, 1.4878675937652588], [7374, 1.496617317199707], [7168, 1.5346935987472534], [7358, 1.5498125553131104], [8661, 1.5586565732955933], [9516, 1.5594383478164673], [7787, 1.560724139213562], [8013, 1.5642563104629517]]",7478
video7833,a man is talking about business,"[[9406, 1.4401392936706543]]","[[9406, 1.4401392936706543], [7834, 1.4556409120559692], [7890, 1.4588465690612793], [8269, 1.487018346786499], [7375, 1.491380214691162]]","[[9406, 1.4401392936706543], [7834, 1.4556409120559692], [7890, 1.4588465690612793], [8269, 1.487018346786499], [7375, 1.491380214691162], [8917, 1.5014588832855225], [7469, 1.5035170316696167], [8830, 1.5067780017852783], [9028, 1.509379267692566], [9607, 1.5168306827545166]]",7833
video9835,the women sit at the lap top and talk to one another,"[[9835, 1.4327857494354248]]","[[9835, 1.4327857494354248], [7916, 1.4604990482330322], [8472, 1.484626293182373], [7680, 1.486263632774353], [7724, 1.4998931884765625]]","[[9835, 1.4327857494354248], [7916, 1.4604990482330322], [8472, 1.484626293182373], [7680, 1.486263632774353], [7724, 1.4998931884765625], [8347, 1.501058578491211], [9575, 1.5125266313552856], [9824, 1.512681245803833], [8328, 1.5155589580535889], [8800, 1.5248197317123413]]",9835
video8756,a woman is dressed up in face paint,"[[8756, 1.450495719909668]]","[[8756, 1.450495719909668], [7571, 1.4680728912353516], [8320, 1.487596035003662], [8669, 1.4947127103805542], [9207, 1.5188080072402954]]","[[8756, 1.450495719909668], [7571, 1.4680728912353516], [8320, 1.487596035003662], [8669, 1.4947127103805542], [9207, 1.5188080072402954], [9818, 1.5292267799377441], [8061, 1.529529333114624], [8488, 1.533156156539917], [7175, 1.5358588695526123], [7173, 1.5487496852874756]]",8756
video8829,two men talk about stealing land and the bible,"[[8822, 1.4969642162322998]]","[[8822, 1.4969642162322998], [7349, 1.5070159435272217], [9253, 1.5219345092773438], [8917, 1.522395372390747], [7844, 1.5224400758743286]]","[[8822, 1.4969642162322998], [7349, 1.5070159435272217], [9253, 1.5219345092773438], [8917, 1.522395372390747], [7844, 1.5224400758743286], [9406, 1.526676893234253], [9404, 1.529990315437317], [8346, 1.5302586555480957], [8905, 1.5317325592041016], [7794, 1.532889485359192]]",8829
video9821,a man giving a presentation and showing the planet earth,"[[9680, 1.4467120170593262]]","[[9680, 1.4467120170593262], [9821, 1.467012882232666], [8727, 1.4877718687057495], [9807, 1.4882206916809082], [8463, 1.4907758235931396]]","[[9680, 1.4467120170593262], [9821, 1.467012882232666], [8727, 1.4877718687057495], [9807, 1.4882206916809082], [8463, 1.4907758235931396], [7027, 1.504645586013794], [9620, 1.5179474353790283], [8069, 1.538900375366211], [9406, 1.5433752536773682], [8830, 1.5494805574417114]]",9821
video7554,a person pointing to food on a plate,"[[8910, 1.3987008333206177]]","[[8910, 1.3987008333206177], [7591, 1.4082032442092896], [9309, 1.4239966869354248], [9873, 1.4409778118133545], [7973, 1.4471409320831299]]","[[8910, 1.3987008333206177], [7591, 1.4082032442092896], [9309, 1.4239966869354248], [9873, 1.4409778118133545], [7973, 1.4471409320831299], [7559, 1.4534703493118286], [9409, 1.4659862518310547], [8489, 1.4708337783813477], [8900, 1.4803962707519531], [8056, 1.4808834791183472]]",7554
