rel_video_id,query,top1,top5,top10,ground_truth
video7113,a child in pink watches a white bird in an open box,"[[8018, 1.4537981748580933]]","[[8018, 1.4537981748580933], [7414, 1.4866148233413696], [7561, 1.4883100986480713], [7113, 1.5068726539611816], [9338, 1.520662546157837]]","[[8018, 1.4537981748580933], [7414, 1.4866148233413696], [7561, 1.4883100986480713], [7113, 1.5068726539611816], [9338, 1.520662546157837], [9209, 1.5284478664398193], [7467, 1.5295780897140503], [7170, 1.5302729606628418], [8781, 1.5315396785736084], [7542, 1.533732295036316]]",7113
video7909,a woman holding a ribbon,"[[9322, 1.482040524482727]]","[[9322, 1.482040524482727], [9682, 1.4875473976135254], [8345, 1.492594838142395], [9801, 1.4993197917938232], [8074, 1.5054645538330078]]","[[9322, 1.482040524482727], [9682, 1.4875473976135254], [8345, 1.492594838142395], [9801, 1.4993197917938232], [8074, 1.5054645538330078], [9405, 1.5101633071899414], [7142, 1.5104265213012695], [8012, 1.516489863395691], [9250, 1.5186907052993774], [9237, 1.5192750692367554]]",7909
video7765,a person is discussing a car,"[[9358, 1.4445247650146484]]","[[9358, 1.4445247650146484], [7356, 1.453460931777954], [7765, 1.4536550045013428], [7026, 1.463925838470459], [7354, 1.4672589302062988]]","[[9358, 1.4445247650146484], [7356, 1.453460931777954], [7765, 1.4536550045013428], [7026, 1.463925838470459], [7354, 1.4672589302062988], [7752, 1.471552848815918], [8651, 1.481147050857544], [9975, 1.4878543615341187], [7115, 1.4901398420333862], [7138, 1.4917808771133423]]",7765
video8264,women athletes taking their positions for a running race,"[[8264, 1.37849760055542]]","[[8264, 1.37849760055542], [7131, 1.4818607568740845], [8451, 1.483932375907898], [8322, 1.5291168689727783], [9305, 1.5792925357818604]]","[[8264, 1.37849760055542], [7131, 1.4818607568740845], [8451, 1.483932375907898], [8322, 1.5291168689727783], [9305, 1.5792925357818604], [7153, 1.5827090740203857], [7155, 1.5843515396118164], [7500, 1.5844924449920654], [8118, 1.5855557918548584], [8306, 1.5897504091262817]]",8264
video8672,dog is drinking milk with baby nibble bottle,"[[8672, 1.4469138383865356]]","[[8672, 1.4469138383865356], [8478, 1.45247220993042], [9580, 1.479488492012024], [9034, 1.498731017112732], [8837, 1.5100196599960327]]","[[8672, 1.4469138383865356], [8478, 1.45247220993042], [9580, 1.479488492012024], [9034, 1.498731017112732], [8837, 1.5100196599960327], [8604, 1.5110597610473633], [8866, 1.533177375793457], [9320, 1.5388052463531494], [8067, 1.538906216621399], [7570, 1.5534645318984985]]",8672
video9330,a man with a guitar sings on a farm,"[[9330, 1.351527214050293]]","[[9330, 1.351527214050293], [8251, 1.4592413902282715], [7419, 1.4655261039733887], [7961, 1.4926122426986694], [7227, 1.5033278465270996]]","[[9330, 1.351527214050293], [8251, 1.4592413902282715], [7419, 1.4655261039733887], [7961, 1.4926122426986694], [7227, 1.5033278465270996], [7976, 1.5037177801132202], [9600, 1.5168914794921875], [9589, 1.5251119136810303], [7960, 1.5291353464126587], [7367, 1.5317788124084473]]",9330
video7977,someone is drawing pictures,"[[9242, 1.4401980638504028]]","[[9242, 1.4401980638504028], [7977, 1.44150972366333], [8011, 1.4969992637634277], [7462, 1.5204485654830933], [8804, 1.5288641452789307]]","[[9242, 1.4401980638504028], [7977, 1.44150972366333], [8011, 1.4969992637634277], [7462, 1.5204485654830933], [8804, 1.5288641452789307], [9209, 1.5317928791046143], [8679, 1.5330150127410889], [9349, 1.5451018810272217], [9220, 1.5464963912963867], [7173, 1.5477665662765503]]",7977
video7500,a soccer team walking out on the field,"[[7200, 1.4441580772399902]]","[[7200, 1.4441580772399902], [9681, 1.452614665031433], [8476, 1.4561560153961182], [7500, 1.471277117729187], [9305, 1.483838438987732]]","[[7200, 1.4441580772399902], [9681, 1.452614665031433], [8476, 1.4561560153961182], [7500, 1.471277117729187], [9305, 1.483838438987732], [9516, 1.486081838607788], [8817, 1.497572660446167], [8316, 1.5046569108963013], [7378, 1.5073699951171875], [8661, 1.5173618793487549]]",7500
video9238,a man is singing and dancing in an elevator while people watch,"[[7725, 1.5002121925354004]]","[[7725, 1.5002121925354004], [8945, 1.5084679126739502], [9238, 1.5415973663330078], [7576, 1.5423474311828613], [7732, 1.5429260730743408]]","[[7725, 1.5002121925354004], [8945, 1.5084679126739502], [9238, 1.5415973663330078], [7576, 1.5423474311828613], [7732, 1.5429260730743408], [8442, 1.5440690517425537], [7686, 1.5450494289398193], [9254, 1.545803189277649], [8318, 1.548048973083496], [8073, 1.5489132404327393]]",9238
video8258,woman is using a baby stroller,"[[7230, 1.396442174911499]]","[[7230, 1.396442174911499], [9755, 1.4153040647506714], [8258, 1.4186935424804688], [7217, 1.4331787824630737], [8123, 1.4618682861328125]]","[[7230, 1.396442174911499], [9755, 1.4153040647506714], [8258, 1.4186935424804688], [7217, 1.4331787824630737], [8123, 1.4618682861328125], [8863, 1.4957351684570312], [8899, 1.5034160614013672], [7204, 1.5413888692855835], [8920, 1.5478516817092896], [7827, 1.549477219581604]]",8258
video8321,a man is talking about something,"[[7375, 1.4602851867675781]]","[[7375, 1.4602851867675781], [8917, 1.4758421182632446], [7418, 1.482896089553833], [8072, 1.486458420753479], [8682, 1.4882376194000244]]","[[7375, 1.4602851867675781], [8917, 1.4758421182632446], [7418, 1.482896089553833], [8072, 1.486458420753479], [8682, 1.4882376194000244], [7833, 1.4943259954452515], [7575, 1.4973554611206055], [9901, 1.4977953433990479], [9885, 1.4998570680618286], [9474, 1.5004476308822632]]",8321
video9251,sleeping beauty play promotion,"[[9251, 1.423689365386963]]","[[9251, 1.423689365386963], [9403, 1.4602386951446533], [8110, 1.4607435464859009], [7142, 1.46919584274292], [7583, 1.4765920639038086]]","[[9251, 1.423689365386963], [9403, 1.4602386951446533], [8110, 1.4607435464859009], [7142, 1.46919584274292], [7583, 1.4765920639038086], [8240, 1.4871385097503662], [7467, 1.4967074394226074], [7164, 1.498185634613037], [9788, 1.5241281986236572], [9231, 1.5304373502731323]]",9251
video7024,little pet shop cat getting a bath and washed with little brush,"[[8478, 1.4805101156234741]]","[[8478, 1.4805101156234741], [8323, 1.4925124645233154], [7024, 1.533130168914795], [7902, 1.557952642440796], [8493, 1.595746636390686]]","[[8478, 1.4805101156234741], [8323, 1.4925124645233154], [7024, 1.533130168914795], [7902, 1.557952642440796], [8493, 1.595746636390686], [8604, 1.60224449634552], [8469, 1.6026889085769653], [7579, 1.60756516456604], [8867, 1.6109501123428345], [7342, 1.6119065284729004]]",7024
video9832,a video game character rides around on a motorcycle,"[[9813, 1.4209734201431274]]","[[9813, 1.4209734201431274], [8070, 1.4962832927703857], [8788, 1.529279112815857], [9832, 1.5326533317565918], [9336, 1.5350186824798584]]","[[9813, 1.4209734201431274], [8070, 1.4962832927703857], [8788, 1.529279112815857], [9832, 1.5326533317565918], [9336, 1.5350186824798584], [8010, 1.5392251014709473], [8128, 1.5422141551971436], [7552, 1.542511224746704], [8256, 1.546675682067871], [8657, 1.5525819063186646]]",9832
video9451,kids feeding and playing with the horse,"[[9451, 1.4213805198669434]]","[[9451, 1.4213805198669434], [8242, 1.430985927581787], [9577, 1.4758613109588623], [9839, 1.487129807472229], [8327, 1.5054707527160645]]","[[9451, 1.4213805198669434], [8242, 1.430985927581787], [9577, 1.4758613109588623], [9839, 1.487129807472229], [8327, 1.5054707527160645], [9416, 1.518500566482544], [7615, 1.53981614112854], [7361, 1.5477750301361084], [9248, 1.5540709495544434], [8326, 1.556145191192627]]",9451
video8836,a woman is cooking food and a man is setting a table,"[[7415, 1.462063193321228]]","[[7415, 1.462063193321228], [7939, 1.4777705669403076], [8662, 1.494910717010498], [7559, 1.5085350275039673], [7572, 1.5155744552612305]]","[[7415, 1.462063193321228], [7939, 1.4777705669403076], [8662, 1.494910717010498], [7559, 1.5085350275039673], [7572, 1.5155744552612305], [8349, 1.5177862644195557], [7695, 1.518183946609497], [8686, 1.5231959819793701], [7823, 1.5270522832870483], [9693, 1.5302646160125732]]",8836
video7360,a woman is showing shrimp and bunch of different other ingredients in order to cook a dish,"[[8489, 1.4108339548110962]]","[[8489, 1.4108339548110962], [9309, 1.4251676797866821], [7360, 1.4260823726654053], [8751, 1.4493138790130615], [9687, 1.4499824047088623]]","[[8489, 1.4108339548110962], [9309, 1.4251676797866821], [7360, 1.4260823726654053], [8751, 1.4493138790130615], [9687, 1.4499824047088623], [9409, 1.4572474956512451], [7415, 1.4960293769836426], [8835, 1.5096216201782227], [7849, 1.5103451013565063], [9639, 1.5132049322128296]]",7360
video9019,two people playing basketball and the one with a hat makes every shot,"[[9019, 1.4063796997070312]]","[[9019, 1.4063796997070312], [8253, 1.4496936798095703], [9018, 1.4723706245422363], [8668, 1.4776666164398193], [9013, 1.4904413223266602]]","[[9019, 1.4063796997070312], [8253, 1.4496936798095703], [9018, 1.4723706245422363], [8668, 1.4776666164398193], [9013, 1.4904413223266602], [7710, 1.4906545877456665], [7763, 1.492337703704834], [8124, 1.5079755783081055], [9029, 1.5111100673675537], [7112, 1.5151011943817139]]",9019
video9745,a man is wearing a cap,"[[7589, 1.4264339208602905]]","[[7589, 1.4264339208602905], [8670, 1.444324016571045], [8308, 1.4463002681732178], [7375, 1.4524449110031128], [8301, 1.4631279706954956]]","[[7589, 1.4264339208602905], [8670, 1.444324016571045], [8308, 1.4463002681732178], [7375, 1.4524449110031128], [8301, 1.4631279706954956], [7060, 1.4693119525909424], [7699, 1.4846807718276978], [7373, 1.489710807800293], [7755, 1.4929858446121216], [8805, 1.493103265762329]]",9745
video8343,a man is holding a coffee mug,"[[8343, 1.427169919013977]]","[[8343, 1.427169919013977], [7833, 1.4432713985443115], [9229, 1.459234356880188], [9833, 1.4641406536102295], [8067, 1.4804657697677612]]","[[8343, 1.427169919013977], [7833, 1.4432713985443115], [9229, 1.459234356880188], [9833, 1.4641406536102295], [8067, 1.4804657697677612], [9404, 1.482300043106079], [8492, 1.4853081703186035], [7838, 1.4949674606323242], [8922, 1.500748634338379], [7575, 1.5016732215881348]]",8343
video8470,high school wrestling match,"[[9803, 1.440402865409851]]","[[9803, 1.440402865409851], [8309, 1.4469857215881348], [7788, 1.4520039558410645], [8262, 1.4522697925567627], [7587, 1.4549129009246826]]","[[9803, 1.440402865409851], [8309, 1.4469857215881348], [7788, 1.4520039558410645], [8262, 1.4522697925567627], [7587, 1.4549129009246826], [8443, 1.4631993770599365], [8823, 1.4646315574645996], [7153, 1.4733941555023193], [8470, 1.473822832107544], [9020, 1.5565128326416016]]",8470
video8256,someone playing the game dark souls,"[[8256, 1.3808252811431885]]","[[8256, 1.3808252811431885], [8010, 1.5131325721740723], [9035, 1.52947199344635], [8027, 1.5359814167022705], [9400, 1.5368907451629639]]","[[8256, 1.3808252811431885], [8010, 1.5131325721740723], [9035, 1.52947199344635], [8027, 1.5359814167022705], [9400, 1.5368907451629639], [7723, 1.5392276048660278], [8680, 1.5452868938446045], [7035, 1.5456775426864624], [8313, 1.5484542846679688], [9795, 1.550455093383789]]",8256
video7900,a man talks about dna force,"[[7900, 1.3329722881317139]]","[[7900, 1.3329722881317139], [9249, 1.4627223014831543], [8257, 1.47489333152771], [9119, 1.4770758152008057], [9901, 1.4798731803894043]]","[[7900, 1.3329722881317139], [9249, 1.4627223014831543], [8257, 1.47489333152771], [9119, 1.4770758152008057], [9901, 1.4798731803894043], [9781, 1.494722604751587], [7546, 1.495477318763733], [9406, 1.4966803789138794], [7946, 1.497941017150879], [9699, 1.498995304107666]]",7900
video9351,a man is singing on stage to a huge audience he is holding a microphone,"[[9243, 1.4739508628845215]]","[[9243, 1.4739508628845215], [7156, 1.47577965259552], [9351, 1.4772001504898071], [8445, 1.4839739799499512], [7461, 1.4956616163253784]]","[[9243, 1.4739508628845215], [7156, 1.47577965259552], [9351, 1.4772001504898071], [8445, 1.4839739799499512], [7461, 1.4956616163253784], [9522, 1.5007224082946777], [8482, 1.5035426616668701], [7732, 1.5041608810424805], [9233, 1.5173487663269043], [9254, 1.5239545106887817]]",9351
video9335,the person is frying the prawns and fish,"[[8489, 1.4127426147460938]]","[[8489, 1.4127426147460938], [9335, 1.4193518161773682], [9309, 1.445063829421997], [8751, 1.4748669862747192], [9687, 1.488380789756775]]","[[8489, 1.4127426147460938], [9335, 1.4193518161773682], [9309, 1.445063829421997], [8751, 1.4748669862747192], [9687, 1.488380789756775], [9333, 1.5258362293243408], [9409, 1.5258718729019165], [9625, 1.5285426378250122], [7911, 1.5315978527069092], [8056, 1.533991813659668]]",9335
video7211,people share their thoughts on a boxing match,"[[7211, 1.414097547531128]]","[[7211, 1.414097547531128], [7979, 1.422324776649475], [7375, 1.5098059177398682], [8259, 1.512447476387024], [9021, 1.518411636352539]]","[[7211, 1.414097547531128], [7979, 1.422324776649475], [7375, 1.5098059177398682], [8259, 1.512447476387024], [9021, 1.518411636352539], [8440, 1.5318925380706787], [8917, 1.532818078994751], [8310, 1.5342345237731934], [8824, 1.538399577140808], [8932, 1.5397148132324219]]",7211
video7783,long legged woman with black clothes is walking on the scene,"[[9277, 1.4005036354064941]]","[[9277, 1.4005036354064941], [7783, 1.4258308410644531], [9348, 1.4369183778762817], [9308, 1.446592092514038], [9131, 1.4685964584350586]]","[[9277, 1.4005036354064941], [7783, 1.4258308410644531], [9348, 1.4369183778762817], [9308, 1.446592092514038], [9131, 1.4685964584350586], [8073, 1.474969744682312], [8342, 1.4792249202728271], [9827, 1.479621410369873], [7116, 1.4949078559875488], [7730, 1.4950227737426758]]",7783
video7143,someone giving demo for some game,"[[9200, 1.4616222381591797]]","[[9200, 1.4616222381591797], [8578, 1.4701273441314697], [7366, 1.4701459407806396], [8313, 1.4704062938690186], [7143, 1.4714279174804688]]","[[9200, 1.4616222381591797], [8578, 1.4701273441314697], [7366, 1.4701459407806396], [8313, 1.4704062938690186], [7143, 1.4714279174804688], [9031, 1.4716672897338867], [9795, 1.475855827331543], [7552, 1.4773961305618286], [8628, 1.479156494140625], [8663, 1.4806044101715088]]",7143
video9735,many potatoes get washed and move through machinery,"[[9735, 1.430070400238037]]","[[9735, 1.430070400238037], [9227, 1.4501920938491821], [9694, 1.539696216583252], [8493, 1.5480084419250488], [7154, 1.555071234703064]]","[[9735, 1.430070400238037], [9227, 1.4501920938491821], [9694, 1.539696216583252], [8493, 1.5480084419250488], [7154, 1.555071234703064], [8129, 1.5619282722473145], [9014, 1.5835152864456177], [7695, 1.5917787551879883], [8689, 1.596067190170288], [7845, 1.5964210033416748]]",9735
video7571,a woman in black puts on blush while looking in a mirror,"[[7571, 1.4433629512786865]]","[[7571, 1.4433629512786865], [8347, 1.5015690326690674], [9207, 1.5111784934997559], [9818, 1.5170139074325562], [9688, 1.51872718334198]]","[[7571, 1.4433629512786865], [8347, 1.5015690326690674], [9207, 1.5111784934997559], [9818, 1.5170139074325562], [9688, 1.51872718334198], [8320, 1.527503252029419], [8074, 1.5300214290618896], [9919, 1.543686032295227], [8392, 1.545801043510437], [7573, 1.551098108291626]]",7571
video8302,a man talks about kim chi to a camera,"[[9901, 1.4803991317749023]]","[[9901, 1.4803991317749023], [7755, 1.4836773872375488], [7375, 1.4864130020141602], [8492, 1.4980320930480957], [9885, 1.5019958019256592]]","[[9901, 1.4803991317749023], [7755, 1.4836773872375488], [7375, 1.4864130020141602], [8492, 1.4980320930480957], [9885, 1.5019958019256592], [8682, 1.5036170482635498], [8670, 1.5082597732543945], [8456, 1.5123590230941772], [9698, 1.5153621435165405], [9350, 1.5164419412612915]]",8302
video7438,the articles of a shop is being shown,"[[8831, 1.4724801778793335]]","[[8831, 1.4724801778793335], [9679, 1.5004936456680298], [7438, 1.5007636547088623], [7116, 1.5069477558135986], [7563, 1.5164271593093872]]","[[8831, 1.4724801778793335], [9679, 1.5004936456680298], [7438, 1.5007636547088623], [7116, 1.5069477558135986], [7563, 1.5164271593093872], [8806, 1.5259227752685547], [9829, 1.530369520187378], [7698, 1.5315519571304321], [9244, 1.532188892364502], [8260, 1.5347273349761963]]",7438
video8864,a clip from fox news on the shelby north carolina shooting,"[[8864, 1.3384424448013306]]","[[8864, 1.3384424448013306], [9223, 1.488227367401123], [9204, 1.496342420578003], [8822, 1.5075167417526245], [8175, 1.5254069566726685]]","[[8864, 1.3384424448013306], [9223, 1.488227367401123], [9204, 1.496342420578003], [8822, 1.5075167417526245], [8175, 1.5254069566726685], [9819, 1.5442453622817993], [7119, 1.5466971397399902], [7613, 1.5537497997283936], [8491, 1.5620622634887695], [9323, 1.5886688232421875]]",8864
