rel_frame_id,query,top1,top5,top10,top15,ground_truth
video9028,news of marijuana business having trouble growing,"[[9028, 1.3062971830368042]]","[[9028, 1.3062971830368042], [7546, 1.4411014318466187], [8247, 1.4414119720458984], [7849, 1.467824101448059], [8175, 1.4683094024658203]]","[[9028, 1.3062971830368042], [7546, 1.4411014318466187], [8247, 1.4414119720458984], [7849, 1.467824101448059], [8175, 1.4683094024658203], [7231, 1.472843050956726], [8807, 1.474595308303833], [7947, 1.4753206968307495], [7491, 1.4770078659057617], [9607, 1.4807463884353638]]","[[9028, 1.3062971830368042], [7546, 1.4411014318466187], [8247, 1.4414119720458984], [7849, 1.467824101448059], [8175, 1.4683094024658203], [7231, 1.472843050956726], [8807, 1.474595308303833], [7947, 1.4753206968307495], [7491, 1.4770078659057617], [9607, 1.4807463884353638], [8078, 1.4814941883087158], [7963, 1.4822611808776855], [8831, 1.483151912689209], [8945, 1.4835771322250366], [8909, 1.4835950136184692]]",9028
video9742,the actor playing thor talking about the new movie,"[[9742, 1.3448758125305176]]","[[9742, 1.3448758125305176], [8907, 1.3699605464935303], [8319, 1.3837149143218994], [8266, 1.404094934463501], [8752, 1.4127320051193237]]","[[9742, 1.3448758125305176], [8907, 1.3699605464935303], [8319, 1.3837149143218994], [8266, 1.404094934463501], [8752, 1.4127320051193237], [8811, 1.4170596599578857], [8122, 1.4170691967010498], [7352, 1.424954891204834], [8249, 1.4282348155975342], [8075, 1.4301358461380005]]","[[9742, 1.3448758125305176], [8907, 1.3699605464935303], [8319, 1.3837149143218994], [8266, 1.404094934463501], [8752, 1.4127320051193237], [8811, 1.4170596599578857], [8122, 1.4170691967010498], [7352, 1.424954891204834], [8249, 1.4282348155975342], [8075, 1.4301358461380005], [9350, 1.430198311805725], [7215, 1.4311378002166748], [7200, 1.437059760093689], [8808, 1.4419853687286377], [7575, 1.4441988468170166]]",9742
video7568,the queen of england is seen walking with an entourage including a few islamic women a woman narrates how the queen created an outfit similar to the women in islam,"[[7568, 1.2713391780853271]]","[[7568, 1.2713391780853271], [7116, 1.4361482858657837], [8914, 1.480160117149353], [7822, 1.4996745586395264], [7730, 1.508467674255371]]","[[7568, 1.2713391780853271], [7116, 1.4361482858657837], [8914, 1.480160117149353], [7822, 1.4996745586395264], [7730, 1.508467674255371], [8243, 1.51699697971344], [8306, 1.5231411457061768], [8906, 1.5256891250610352], [9788, 1.534966230392456], [8346, 1.5417736768722534]]","[[7568, 1.2713391780853271], [7116, 1.4361482858657837], [8914, 1.480160117149353], [7822, 1.4996745586395264], [7730, 1.508467674255371], [8243, 1.51699697971344], [8306, 1.5231411457061768], [8906, 1.5256891250610352], [9788, 1.534966230392456], [8346, 1.5417736768722534], [8014, 1.5423914194107056], [8333, 1.5502830743789673], [8923, 1.550373911857605], [8311, 1.5566917657852173], [8441, 1.5569031238555908]]",7568
video7704,a man with a very red nose,"[[7704, 1.4032574892044067]]","[[7704, 1.4032574892044067], [7211, 1.4154279232025146], [9405, 1.4384088516235352], [8932, 1.4516054391860962], [7362, 1.4575519561767578]]","[[7704, 1.4032574892044067], [7211, 1.4154279232025146], [9405, 1.4384088516235352], [8932, 1.4516054391860962], [7362, 1.4575519561767578], [9871, 1.4620689153671265], [8945, 1.4620810747146606], [8260, 1.462289571762085], [9404, 1.4659006595611572], [9030, 1.4663385152816772]]","[[7704, 1.4032574892044067], [7211, 1.4154279232025146], [9405, 1.4384088516235352], [8932, 1.4516054391860962], [7362, 1.4575519561767578], [9871, 1.4620689153671265], [8945, 1.4620810747146606], [8260, 1.462289571762085], [9404, 1.4659006595611572], [9030, 1.4663385152816772], [8917, 1.4664831161499023], [7200, 1.467742919921875], [8416, 1.4692624807357788], [7349, 1.470068097114563], [9236, 1.4704322814941406]]",7704
video8803,a man is sweeping dust off the floor,"[[8250, 1.4087826013565063]]","[[8250, 1.4087826013565063], [8811, 1.432464838027954], [8803, 1.4364339113235474], [7588, 1.4373209476470947], [7466, 1.45149564743042]]","[[8250, 1.4087826013565063], [8811, 1.432464838027954], [8803, 1.4364339113235474], [7588, 1.4373209476470947], [7466, 1.45149564743042], [8572, 1.4520524740219116], [8441, 1.452507495880127], [9256, 1.4536441564559937], [8867, 1.4539425373077393], [7780, 1.4560821056365967]]","[[8250, 1.4087826013565063], [8811, 1.432464838027954], [8803, 1.4364339113235474], [7588, 1.4373209476470947], [7466, 1.45149564743042], [8572, 1.4520524740219116], [8441, 1.452507495880127], [9256, 1.4536441564559937], [8867, 1.4539425373077393], [7780, 1.4560821056365967], [9307, 1.4569973945617676], [7788, 1.4571646451950073], [9744, 1.4580459594726562], [9813, 1.4595078229904175], [9224, 1.4600220918655396]]",8803
video8011,a girl talks about photos and her life,"[[8011, 1.420964002609253]]","[[8011, 1.420964002609253], [9419, 1.4311162233352661], [8320, 1.440838098526001], [7116, 1.4412566423416138], [9688, 1.4493887424468994]]","[[8011, 1.420964002609253], [9419, 1.4311162233352661], [8320, 1.440838098526001], [7116, 1.4412566423416138], [9688, 1.4493887424468994], [9205, 1.4515315294265747], [8488, 1.4578514099121094], [7916, 1.46139395236969], [7216, 1.4615358114242554], [7348, 1.4618854522705078]]","[[8011, 1.420964002609253], [9419, 1.4311162233352661], [8320, 1.440838098526001], [7116, 1.4412566423416138], [9688, 1.4493887424468994], [9205, 1.4515315294265747], [8488, 1.4578514099121094], [7916, 1.46139395236969], [7216, 1.4615358114242554], [7348, 1.4618854522705078], [7372, 1.4623709917068481], [8471, 1.4637163877487183], [8461, 1.465200662612915], [8481, 1.4665597677230835], [8928, 1.4667991399765015]]",8011
video8495,food in a refrigerator is displayed on shelves in containers and on a lazy suzan,"[[8495, 1.3212625980377197]]","[[8495, 1.3212625980377197], [7566, 1.3895323276519775], [8247, 1.3913829326629639], [8498, 1.402976393699646], [7154, 1.413991928100586]]","[[8495, 1.3212625980377197], [7566, 1.3895323276519775], [8247, 1.3913829326629639], [8498, 1.402976393699646], [7154, 1.413991928100586], [9038, 1.4377853870391846], [7360, 1.4381661415100098], [8835, 1.4385899305343628], [8325, 1.4392040967941284], [7415, 1.4405019283294678]]","[[8495, 1.3212625980377197], [7566, 1.3895323276519775], [8247, 1.3913829326629639], [8498, 1.402976393699646], [7154, 1.413991928100586], [9038, 1.4377853870391846], [7360, 1.4381661415100098], [8835, 1.4385899305343628], [8325, 1.4392040967941284], [7415, 1.4405019283294678], [8018, 1.4418020248413086], [8865, 1.4458297491073608], [8129, 1.449400544166565], [7849, 1.4504127502441406], [9693, 1.4507616758346558]]",8495
video8507,girl is dancing in the garden,"[[8507, 1.377115249633789]]","[[8507, 1.377115249633789], [9031, 1.4537489414215088], [9685, 1.454571008682251], [9871, 1.4551531076431274], [8016, 1.4560084342956543]]","[[8507, 1.377115249633789], [9031, 1.4537489414215088], [9685, 1.454571008682251], [9871, 1.4551531076431274], [8016, 1.4560084342956543], [8014, 1.4580540657043457], [9589, 1.4587111473083496], [9600, 1.4624545574188232], [9451, 1.463517665863037], [7558, 1.4637175798416138]]","[[8507, 1.377115249633789], [9031, 1.4537489414215088], [9685, 1.454571008682251], [9871, 1.4551531076431274], [8016, 1.4560084342956543], [8014, 1.4580540657043457], [9589, 1.4587111473083496], [9600, 1.4624545574188232], [9451, 1.463517665863037], [7558, 1.4637175798416138], [8110, 1.4654748439788818], [9827, 1.4656851291656494], [7170, 1.46719229221344], [7528, 1.46797513961792], [9805, 1.468238115310669]]",8507
video8794,a cartoon girl and animal jumping on body of male guy girl image still shown displaying on screen,"[[7747, 1.346744418144226]]","[[7747, 1.346744418144226], [8794, 1.3482248783111572], [9777, 1.3532445430755615], [9403, 1.3536536693572998], [7172, 1.365412950515747]]","[[7747, 1.346744418144226], [8794, 1.3482248783111572], [9777, 1.3532445430755615], [9403, 1.3536536693572998], [7172, 1.365412950515747], [7741, 1.3737432956695557], [7365, 1.3752144575119019], [8781, 1.375719428062439], [8973, 1.376604676246643], [8268, 1.380481243133545]]","[[7747, 1.346744418144226], [8794, 1.3482248783111572], [9777, 1.3532445430755615], [9403, 1.3536536693572998], [7172, 1.365412950515747], [7741, 1.3737432956695557], [7365, 1.3752144575119019], [8781, 1.375719428062439], [8973, 1.376604676246643], [8268, 1.380481243133545], [7222, 1.384932518005371], [8863, 1.386420726776123], [7179, 1.3885176181793213], [9826, 1.4004898071289062], [8341, 1.4020951986312866]]",8794
video8662,a man a woman cooking on a cooking show,"[[7799, 1.3551456928253174]]","[[7799, 1.3551456928253174], [7559, 1.356895089149475], [9693, 1.3686593770980835], [7695, 1.3698492050170898], [8514, 1.3712222576141357]]","[[7799, 1.3551456928253174], [7559, 1.356895089149475], [9693, 1.3686593770980835], [7695, 1.3698492050170898], [8514, 1.3712222576141357], [7360, 1.3729808330535889], [7968, 1.3823809623718262], [7939, 1.3841185569763184], [8686, 1.3869061470031738], [9687, 1.3869869709014893]]","[[7799, 1.3551456928253174], [7559, 1.356895089149475], [9693, 1.3686593770980835], [7695, 1.3698492050170898], [8514, 1.3712222576141357], [7360, 1.3729808330535889], [7968, 1.3823809623718262], [7939, 1.3841185569763184], [8686, 1.3869061470031738], [9687, 1.3869869709014893], [7376, 1.3874726295471191], [8772, 1.391283631324768], [7415, 1.3927490711212158], [8057, 1.395160436630249], [7966, 1.3952033519744873]]",8662
video8772,the man is making a sauce in the kitchen,"[[7799, 1.3756208419799805]]","[[7799, 1.3756208419799805], [8247, 1.384806752204895], [8300, 1.389007806777954], [7968, 1.389038324356079], [8834, 1.3921208381652832]]","[[7799, 1.3756208419799805], [8247, 1.384806752204895], [8300, 1.389007806777954], [7968, 1.389038324356079], [8834, 1.3921208381652832], [7966, 1.3939783573150635], [8129, 1.396317958831787], [8772, 1.3989503383636475], [8654, 1.4018155336380005], [9693, 1.4019044637680054]]","[[7799, 1.3756208419799805], [8247, 1.384806752204895], [8300, 1.389007806777954], [7968, 1.389038324356079], [8834, 1.3921208381652832], [7966, 1.3939783573150635], [8129, 1.396317958831787], [8772, 1.3989503383636475], [8654, 1.4018155336380005], [9693, 1.4019044637680054], [9335, 1.4034836292266846], [8514, 1.4052785634994507], [8686, 1.4052839279174805], [7695, 1.4055979251861572], [8865, 1.406491994857788]]",8772
video7916,girl is checking twitter,"[[7916, 1.4361720085144043]]","[[7916, 1.4361720085144043], [7687, 1.4540512561798096], [9688, 1.457639217376709], [8832, 1.4697256088256836], [8320, 1.4700353145599365]]","[[7916, 1.4361720085144043], [7687, 1.4540512561798096], [9688, 1.457639217376709], [8832, 1.4697256088256836], [8320, 1.4700353145599365], [7118, 1.4715688228607178], [7149, 1.4733991622924805], [7728, 1.4758789539337158], [8314, 1.479954719543457], [8340, 1.4802030324935913]]","[[7916, 1.4361720085144043], [7687, 1.4540512561798096], [9688, 1.457639217376709], [8832, 1.4697256088256836], [8320, 1.4700353145599365], [7118, 1.4715688228607178], [7149, 1.4733991622924805], [7728, 1.4758789539337158], [8314, 1.479954719543457], [8340, 1.4802030324935913], [8904, 1.4807900190353394], [9205, 1.482862949371338], [8011, 1.483018398284912], [9326, 1.483325481414795], [9237, 1.4840646982192993]]",7916
video9784,sygornie weaver pointing a gun and then running,"[[8780, 1.3936902284622192]]","[[8780, 1.3936902284622192], [9784, 1.414199948310852], [8420, 1.4161508083343506], [9548, 1.4209425449371338], [9823, 1.4247750043869019]]","[[8780, 1.3936902284622192], [9784, 1.414199948310852], [8420, 1.4161508083343506], [9548, 1.4209425449371338], [9823, 1.4247750043869019], [9235, 1.4268121719360352], [7363, 1.4269564151763916], [7839, 1.4287190437316895], [9832, 1.4296187162399292], [8125, 1.431349515914917]]","[[8780, 1.3936902284622192], [9784, 1.414199948310852], [8420, 1.4161508083343506], [9548, 1.4209425449371338], [9823, 1.4247750043869019], [9235, 1.4268121719360352], [7363, 1.4269564151763916], [7839, 1.4287190437316895], [9832, 1.4296187162399292], [8125, 1.431349515914917], [9221, 1.4319920539855957], [7021, 1.433060646057129], [9623, 1.433889389038086], [9021, 1.4343318939208984], [7211, 1.4354536533355713]]",9784
video7974,a woman is ripping off a man clothes,"[[8825, 1.348915934562683]]","[[8825, 1.348915934562683], [7116, 1.3670419454574585], [8899, 1.3757493495941162], [9250, 1.4084352254867554], [7364, 1.4138636589050293]]","[[8825, 1.348915934562683], [7116, 1.3670419454574585], [8899, 1.3757493495941162], [9250, 1.4084352254867554], [7364, 1.4138636589050293], [7438, 1.4244844913482666], [8831, 1.4250057935714722], [9348, 1.4263465404510498], [8945, 1.430092453956604], [9307, 1.4301329851150513]]","[[8825, 1.348915934562683], [7116, 1.3670419454574585], [8899, 1.3757493495941162], [9250, 1.4084352254867554], [7364, 1.4138636589050293], [7438, 1.4244844913482666], [8831, 1.4250057935714722], [9348, 1.4263465404510498], [8945, 1.430092453956604], [9307, 1.4301329851150513], [7730, 1.4311946630477905], [9209, 1.433837890625], [8317, 1.4354970455169678], [8416, 1.4369081258773804], [8011, 1.4382026195526123]]",7974
video8025,the opeing credit to gullah grub authentic cooking,"[[8025, 1.225170373916626]]","[[8025, 1.225170373916626], [8489, 1.4181472063064575], [9693, 1.4283326864242554], [8751, 1.429162859916687], [9335, 1.4365993738174438]]","[[8025, 1.225170373916626], [8489, 1.4181472063064575], [9693, 1.4283326864242554], [8751, 1.429162859916687], [9335, 1.4365993738174438], [8654, 1.4445710182189941], [7360, 1.444957971572876], [9639, 1.4520620107650757], [9625, 1.4526708126068115], [9689, 1.4547209739685059]]","[[8025, 1.225170373916626], [8489, 1.4181472063064575], [9693, 1.4283326864242554], [8751, 1.429162859916687], [9335, 1.4365993738174438], [8654, 1.4445710182189941], [7360, 1.444957971572876], [9639, 1.4520620107650757], [9625, 1.4526708126068115], [9689, 1.4547209739685059], [7415, 1.4559108018875122], [7554, 1.457034945487976], [8247, 1.461639642715454], [9735, 1.4745051860809326], [7563, 1.4756786823272705]]",8025
video8677,two mermaid with red hair is sitting on a rock,"[[8677, 1.4050273895263672]]","[[8677, 1.4050273895263672], [8794, 1.4354674816131592], [8341, 1.461500644683838], [9589, 1.4750258922576904], [7061, 1.4791938066482544]]","[[8677, 1.4050273895263672], [8794, 1.4354674816131592], [8341, 1.461500644683838], [9589, 1.4750258922576904], [7061, 1.4791938066482544], [8678, 1.5092346668243408], [7747, 1.511773943901062], [8118, 1.5260201692581177], [7157, 1.5264922380447388], [9253, 1.5313397645950317]]","[[8677, 1.4050273895263672], [8794, 1.4354674816131592], [8341, 1.461500644683838], [9589, 1.4750258922576904], [7061, 1.4791938066482544], [8678, 1.5092346668243408], [7747, 1.511773943901062], [8118, 1.5260201692581177], [7157, 1.5264922380447388], [9253, 1.5313397645950317], [7152, 1.5324349403381348], [8949, 1.536124348640442], [7111, 1.5383057594299316], [7831, 1.5429303646087646], [8481, 1.5466738939285278]]",8677
video9524,a bunch of cartoon faces are chomping their teeth and making eating gestures,"[[9524, 1.4088830947875977]]","[[9524, 1.4088830947875977], [9777, 1.4216774702072144], [8488, 1.432905673980713], [9327, 1.4350919723510742], [8673, 1.4378888607025146]]","[[9524, 1.4088830947875977], [9777, 1.4216774702072144], [8488, 1.432905673980713], [9327, 1.4350919723510742], [8673, 1.4378888607025146], [9776, 1.43948233127594], [7968, 1.4422807693481445], [8911, 1.442706823348999], [9735, 1.444299340248108], [7365, 1.4535815715789795]]","[[9524, 1.4088830947875977], [9777, 1.4216774702072144], [8488, 1.432905673980713], [9327, 1.4350919723510742], [8673, 1.4378888607025146], [9776, 1.43948233127594], [7968, 1.4422807693481445], [8911, 1.442706823348999], [9735, 1.444299340248108], [7365, 1.4535815715789795], [8302, 1.4589872360229492], [7566, 1.4612363576889038], [9131, 1.4630277156829834], [9537, 1.4630560874938965], [9728, 1.4635276794433594]]",9524
video8306,man talking about hiking,"[[8945, 1.4036427736282349]]","[[8945, 1.4036427736282349], [7837, 1.4039311408996582], [8796, 1.4086357355117798], [7412, 1.422292709350586], [8335, 1.4265501499176025]]","[[8945, 1.4036427736282349], [7837, 1.4039311408996582], [8796, 1.4086357355117798], [7412, 1.422292709350586], [8335, 1.4265501499176025], [8306, 1.4348244667053223], [7174, 1.4473414421081543], [7564, 1.4490013122558594], [7589, 1.4519109725952148], [7914, 1.4519277811050415]]","[[8945, 1.4036427736282349], [7837, 1.4039311408996582], [8796, 1.4086357355117798], [7412, 1.422292709350586], [8335, 1.4265501499176025], [8306, 1.4348244667053223], [7174, 1.4473414421081543], [7564, 1.4490013122558594], [7589, 1.4519109725952148], [7914, 1.4519277811050415], [8072, 1.4535506963729858], [8078, 1.455566167831421], [8125, 1.4589128494262695], [9831, 1.4645018577575684], [8123, 1.4669228792190552]]",8306
