rel_frame_id,query,top1,top5,top10,top15,ground_truth
video7820,a guy talks about how a car s alternator wasn t working,"[[7820, 1.4124089479446411]]","[[7820, 1.4124089479446411], [7343, 1.414957046508789], [9806, 1.4253652095794678], [9368, 1.4256043434143066], [7110, 1.4302492141723633]]","[[7820, 1.4124089479446411], [7343, 1.414957046508789], [9806, 1.4253652095794678], [9368, 1.4256043434143066], [7110, 1.4302492141723633], [9508, 1.4312348365783691], [7026, 1.4402821063995361], [7363, 1.4408795833587646], [7356, 1.4515483379364014], [8246, 1.4521641731262207]]","[[7820, 1.4124089479446411], [7343, 1.414957046508789], [9806, 1.4253652095794678], [9368, 1.4256043434143066], [7110, 1.4302492141723633], [9508, 1.4312348365783691], [7026, 1.4402821063995361], [7363, 1.4408795833587646], [7356, 1.4515483379364014], [8246, 1.4521641731262207], [7237, 1.4529776573181152], [8301, 1.4584057331085205], [8901, 1.4629614353179932], [7350, 1.4718528985977173], [8089, 1.4815969467163086]]",7820
video7560,person straightening out string of magnets and wrapping them around his finger,"[[7560, 1.28092360496521]]","[[7560, 1.28092360496521], [9349, 1.292920470237732], [8774, 1.3376976251602173], [7363, 1.338042140007019], [8688, 1.3423357009887695]]","[[7560, 1.28092360496521], [9349, 1.292920470237732], [8774, 1.3376976251602173], [7363, 1.338042140007019], [8688, 1.3423357009887695], [8601, 1.3540537357330322], [8332, 1.379578948020935], [7237, 1.3820053339004517], [8712, 1.3842418193817139], [9301, 1.3901982307434082]]","[[7560, 1.28092360496521], [9349, 1.292920470237732], [8774, 1.3376976251602173], [7363, 1.338042140007019], [8688, 1.3423357009887695], [8601, 1.3540537357330322], [8332, 1.379578948020935], [7237, 1.3820053339004517], [8712, 1.3842418193817139], [9301, 1.3901982307434082], [8121, 1.4072344303131104], [7909, 1.4174683094024658], [8869, 1.4197063446044922], [8622, 1.426210880279541], [7977, 1.426448941230774]]",7560
video8899,some people cross a street in a busy road,"[[9622, 1.413386583328247]]","[[9622, 1.413386583328247], [9239, 1.4168825149536133], [8929, 1.4206898212432861], [8934, 1.4311012029647827], [8497, 1.4510117769241333]]","[[9622, 1.413386583328247], [9239, 1.4168825149536133], [8929, 1.4206898212432861], [8934, 1.4311012029647827], [8497, 1.4510117769241333], [9355, 1.4519739151000977], [7616, 1.4531078338623047], [8044, 1.4539612531661987], [9535, 1.4585856199264526], [8935, 1.4617578983306885]]","[[9622, 1.413386583328247], [9239, 1.4168825149536133], [8929, 1.4206898212432861], [8934, 1.4311012029647827], [8497, 1.4510117769241333], [9355, 1.4519739151000977], [7616, 1.4531078338623047], [8044, 1.4539612531661987], [9535, 1.4585856199264526], [8935, 1.4617578983306885], [9806, 1.463216781616211], [8468, 1.4755196571350098], [9204, 1.4766433238983154], [9832, 1.478424310684204], [8022, 1.4791979789733887]]",8899
video9825,an intelligent man with glasses talk about certain phrenologists,"[[8804, 1.4416303634643555]]","[[8804, 1.4416303634643555], [9825, 1.4420380592346191], [8257, 1.442779779434204], [9728, 1.4567688703536987], [9406, 1.4801554679870605]]","[[8804, 1.4416303634643555], [9825, 1.4420380592346191], [8257, 1.442779779434204], [9728, 1.4567688703536987], [9406, 1.4801554679870605], [7724, 1.4838659763336182], [9418, 1.485304832458496], [8824, 1.486496925354004], [7491, 1.4887288808822632], [9901, 1.4897867441177368]]","[[8804, 1.4416303634643555], [9825, 1.4420380592346191], [8257, 1.442779779434204], [9728, 1.4567688703536987], [9406, 1.4801554679870605], [7724, 1.4838659763336182], [9418, 1.485304832458496], [8824, 1.486496925354004], [7491, 1.4887288808822632], [9901, 1.4897867441177368], [7790, 1.4909446239471436], [7444, 1.4932541847229004], [7946, 1.4933829307556152], [9474, 1.4937307834625244], [8331, 1.4945619106292725]]",9825
video7580,a woman speaking about scifi and fantasy disasters,"[[9575, 1.3974888324737549]]","[[9575, 1.3974888324737549], [9517, 1.4072095155715942], [7724, 1.4249598979949951], [7946, 1.4281327724456787], [9205, 1.4313945770263672]]","[[9575, 1.3974888324737549], [9517, 1.4072095155715942], [7724, 1.4249598979949951], [7946, 1.4281327724456787], [9205, 1.4313945770263672], [8254, 1.4320852756500244], [7580, 1.432598352432251], [7341, 1.4345054626464844], [7577, 1.4362635612487793], [7231, 1.4470908641815186]]","[[9575, 1.3974888324737549], [9517, 1.4072095155715942], [7724, 1.4249598979949951], [7946, 1.4281327724456787], [9205, 1.4313945770263672], [8254, 1.4320852756500244], [7580, 1.432598352432251], [7341, 1.4345054626464844], [7577, 1.4362635612487793], [7231, 1.4470908641815186], [9245, 1.4567675590515137], [8068, 1.4783722162246704], [9698, 1.4812138080596924], [7162, 1.483108401298523], [8461, 1.4863882064819336]]",7580
video9871,bearded guy in grey tshirt talking to the camera,"[[9871, 1.3588283061981201]]","[[9871, 1.3588283061981201], [8831, 1.389228105545044], [8306, 1.4070749282836914], [9329, 1.4122227430343628], [7967, 1.417240023612976]]","[[9871, 1.3588283061981201], [8831, 1.389228105545044], [8306, 1.4070749282836914], [9329, 1.4122227430343628], [7967, 1.417240023612976], [8978, 1.4183011054992676], [8331, 1.433722734451294], [9513, 1.4362168312072754], [8259, 1.4364995956420898], [9474, 1.438887596130371]]","[[9871, 1.3588283061981201], [8831, 1.389228105545044], [8306, 1.4070749282836914], [9329, 1.4122227430343628], [7967, 1.417240023612976], [8978, 1.4183011054992676], [8331, 1.433722734451294], [9513, 1.4362168312072754], [8259, 1.4364995956420898], [9474, 1.438887596130371], [8301, 1.4470651149749756], [8572, 1.450773000717163], [8670, 1.4572662115097046], [7371, 1.4590873718261719], [9038, 1.4591753482818604]]",9871
video8442,a person covers a popular song,"[[8255, 1.4398200511932373]]","[[8255, 1.4398200511932373], [9326, 1.4423049688339233], [7558, 1.452202558517456], [9872, 1.4526485204696655], [7969, 1.4556719064712524]]","[[8255, 1.4398200511932373], [9326, 1.4423049688339233], [7558, 1.452202558517456], [9872, 1.4526485204696655], [7969, 1.4556719064712524], [7419, 1.4600112438201904], [7569, 1.4603378772735596], [8688, 1.4610258340835571], [8251, 1.4610823392868042], [7581, 1.462058186531067]]","[[8255, 1.4398200511932373], [9326, 1.4423049688339233], [7558, 1.452202558517456], [9872, 1.4526485204696655], [7969, 1.4556719064712524], [7419, 1.4600112438201904], [7569, 1.4603378772735596], [8688, 1.4610258340835571], [8251, 1.4610823392868042], [7581, 1.462058186531067], [9026, 1.4624903202056885], [7166, 1.4646122455596924], [8466, 1.4663910865783691], [7203, 1.4708671569824219], [9350, 1.471435308456421]]",8442
video9788,a woman with long white hair and dressed all in white is sailing through the sky over snow covered ground,"[[9805, 1.4569518566131592]]","[[9805, 1.4569518566131592], [9788, 1.4678561687469482], [9255, 1.4854156970977783], [9332, 1.4861583709716797], [8110, 1.4891408681869507]]","[[9805, 1.4569518566131592], [9788, 1.4678561687469482], [9255, 1.4854156970977783], [9332, 1.4861583709716797], [8110, 1.4891408681869507], [9772, 1.4903616905212402], [9030, 1.5085415840148926], [9011, 1.5164923667907715], [8674, 1.5173883438110352], [9826, 1.5179442167282104]]","[[9805, 1.4569518566131592], [9788, 1.4678561687469482], [9255, 1.4854156970977783], [9332, 1.4861583709716797], [8110, 1.4891408681869507], [9772, 1.4903616905212402], [9030, 1.5085415840148926], [9011, 1.5164923667907715], [8674, 1.5173883438110352], [9826, 1.5179442167282104], [9577, 1.518019437789917], [8061, 1.525768518447876], [9780, 1.5260047912597656], [9691, 1.5364068746566772], [8794, 1.5418124198913574]]",9788
video7565,in a kitchen a woman is chopping tomatoes in a food processor,"[[7565, 1.2886289358139038]]","[[7565, 1.2886289358139038], [7744, 1.3758141994476318], [9798, 1.3820397853851318], [8686, 1.4109853506088257], [9625, 1.4111920595169067]]","[[7565, 1.2886289358139038], [7744, 1.3758141994476318], [9798, 1.3820397853851318], [8686, 1.4109853506088257], [9625, 1.4111920595169067], [9022, 1.4114048480987549], [9689, 1.4126635789871216], [8834, 1.41639244556427], [8899, 1.4180691242218018], [7939, 1.4291898012161255]]","[[7565, 1.2886289358139038], [7744, 1.3758141994476318], [9798, 1.3820397853851318], [8686, 1.4109853506088257], [9625, 1.4111920595169067], [9022, 1.4114048480987549], [9689, 1.4126635789871216], [8834, 1.41639244556427], [8899, 1.4180691242218018], [7939, 1.4291898012161255], [7695, 1.431203842163086], [8654, 1.4352266788482666], [9693, 1.436991810798645], [8444, 1.4382703304290771], [8057, 1.4409008026123047]]",7565
video8025,the opeing credit to gullah grub authentic cooking,"[[8025, 1.2024483680725098]]","[[8025, 1.2024483680725098], [9335, 1.416845679283142], [8751, 1.4439764022827148], [8489, 1.4446794986724854], [7360, 1.4621567726135254]]","[[8025, 1.2024483680725098], [9335, 1.416845679283142], [8751, 1.4439764022827148], [8489, 1.4446794986724854], [7360, 1.4621567726135254], [9625, 1.4747973680496216], [9836, 1.4768168926239014], [9735, 1.4790565967559814], [8654, 1.479637861251831], [9689, 1.480354905128479]]","[[8025, 1.2024483680725098], [9335, 1.416845679283142], [8751, 1.4439764022827148], [8489, 1.4446794986724854], [7360, 1.4621567726135254], [9625, 1.4747973680496216], [9836, 1.4768168926239014], [9735, 1.4790565967559814], [8654, 1.479637861251831], [9689, 1.480354905128479], [7415, 1.4815080165863037], [7820, 1.485412836074829], [8479, 1.4894523620605469], [7911, 1.4895641803741455], [8129, 1.491445541381836]]",8025
video9406,a person giving his opinion on how crowded the world is,"[[9600, 1.4669184684753418]]","[[9600, 1.4669184684753418], [8831, 1.4820959568023682], [8796, 1.4821317195892334], [9806, 1.4916608333587646], [7171, 1.4946227073669434]]","[[9600, 1.4669184684753418], [8831, 1.4820959568023682], [8796, 1.4821317195892334], [9806, 1.4916608333587646], [7171, 1.4946227073669434], [7375, 1.4954512119293213], [9359, 1.4967875480651855], [9535, 1.4974528551101685], [9345, 1.498436689376831], [9524, 1.5001639127731323]]","[[9600, 1.4669184684753418], [8831, 1.4820959568023682], [8796, 1.4821317195892334], [9806, 1.4916608333587646], [7171, 1.4946227073669434], [7375, 1.4954512119293213], [9359, 1.4967875480651855], [9535, 1.4974528551101685], [9345, 1.498436689376831], [9524, 1.5001639127731323], [9821, 1.500594139099121], [7681, 1.502704381942749], [7412, 1.504594326019287], [7354, 1.5062005519866943], [8808, 1.5066957473754883]]",9406
video9359,pictures of a beach while a voice talks about a shark attack,"[[9359, 1.4135618209838867]]","[[9359, 1.4135618209838867], [7681, 1.4393141269683838], [8895, 1.459511399269104], [7117, 1.4691352844238281], [9814, 1.477159023284912]]","[[9359, 1.4135618209838867], [7681, 1.4393141269683838], [8895, 1.459511399269104], [7117, 1.4691352844238281], [9814, 1.477159023284912], [8556, 1.4794549942016602], [8928, 1.4796042442321777], [7025, 1.4895915985107422], [9522, 1.493544578552246], [9574, 1.4961955547332764]]","[[9359, 1.4135618209838867], [7681, 1.4393141269683838], [8895, 1.459511399269104], [7117, 1.4691352844238281], [9814, 1.477159023284912], [8556, 1.4794549942016602], [8928, 1.4796042442321777], [7025, 1.4895915985107422], [9522, 1.493544578552246], [9574, 1.4961955547332764], [8949, 1.496412992477417], [9338, 1.497105360031128], [7960, 1.499060869216919], [9452, 1.500171422958374], [7577, 1.5018970966339111]]",9359
video8339,kids in a circle play with beach ball and surf boards,"[[9574, 1.448798418045044]]","[[9574, 1.448798418045044], [7117, 1.4694854021072388], [8339, 1.483860969543457], [9359, 1.4932136535644531], [9404, 1.4969258308410645]]","[[9574, 1.448798418045044], [7117, 1.4694854021072388], [8339, 1.483860969543457], [9359, 1.4932136535644531], [9404, 1.4969258308410645], [8863, 1.5033526420593262], [9338, 1.5033748149871826], [7025, 1.5248545408248901], [9576, 1.525031566619873], [9234, 1.5278372764587402]]","[[9574, 1.448798418045044], [7117, 1.4694854021072388], [8339, 1.483860969543457], [9359, 1.4932136535644531], [9404, 1.4969258308410645], [8863, 1.5033526420593262], [9338, 1.5033748149871826], [7025, 1.5248545408248901], [9576, 1.525031566619873], [9234, 1.5278372764587402], [9908, 1.5357352495193481], [8556, 1.5362954139709473], [8774, 1.5367181301116943], [9817, 1.5369354486465454], [9682, 1.538428783416748]]",8339
video7478,a football video game is being played,"[[7787, 1.408708930015564]]","[[7787, 1.408708930015564], [7374, 1.4261105060577393], [8626, 1.426289677619934], [8913, 1.4316811561584473], [9647, 1.443304419517517]]","[[7787, 1.408708930015564], [7374, 1.4261105060577393], [8626, 1.426289677619934], [8913, 1.4316811561584473], [9647, 1.443304419517517], [9605, 1.4530147314071655], [7500, 1.454628348350525], [8979, 1.459281325340271], [8816, 1.4601837396621704], [7839, 1.4608523845672607]]","[[7787, 1.408708930015564], [7374, 1.4261105060577393], [8626, 1.426289677619934], [8913, 1.4316811561584473], [9647, 1.443304419517517], [9605, 1.4530147314071655], [7500, 1.454628348350525], [8979, 1.459281325340271], [8816, 1.4601837396621704], [7839, 1.4608523845672607], [9542, 1.461368203163147], [9681, 1.4624977111816406], [9305, 1.4631363153457642], [9909, 1.4640586376190186], [7478, 1.4673027992248535]]",7478
video7833,a man is talking about business,"[[9474, 1.4500432014465332]]","[[9474, 1.4500432014465332], [8301, 1.453416109085083], [7211, 1.4803986549377441], [7491, 1.4837030172348022], [9117, 1.4845290184020996]]","[[9474, 1.4500432014465332], [8301, 1.453416109085083], [7211, 1.4803986549377441], [7491, 1.4837030172348022], [9117, 1.4845290184020996], [7947, 1.4864946603775024], [9203, 1.4887640476226807], [9522, 1.4888923168182373], [8269, 1.494307279586792], [7412, 1.4949355125427246]]","[[9474, 1.4500432014465332], [8301, 1.453416109085083], [7211, 1.4803986549377441], [7491, 1.4837030172348022], [9117, 1.4845290184020996], [7947, 1.4864946603775024], [9203, 1.4887640476226807], [9522, 1.4888923168182373], [8269, 1.494307279586792], [7412, 1.4949355125427246], [7354, 1.4963905811309814], [7828, 1.4967584609985352], [8120, 1.4990291595458984], [8905, 1.4997808933258057], [9777, 1.5029714107513428]]",7833
video9835,the women sit at the lap top and talk to one another,"[[9688, 1.4469594955444336]]","[[9688, 1.4469594955444336], [9326, 1.4507867097854614], [9793, 1.4701933860778809], [7724, 1.4842411279678345], [9458, 1.48964262008667]]","[[9688, 1.4469594955444336], [9326, 1.4507867097854614], [9793, 1.4701933860778809], [7724, 1.4842411279678345], [9458, 1.48964262008667], [7680, 1.4908924102783203], [8927, 1.4912939071655273], [9820, 1.4924918413162231], [9777, 1.4942454099655151], [7549, 1.494856595993042]]","[[9688, 1.4469594955444336], [9326, 1.4507867097854614], [9793, 1.4701933860778809], [7724, 1.4842411279678345], [9458, 1.48964262008667], [7680, 1.4908924102783203], [8927, 1.4912939071655273], [9820, 1.4924918413162231], [9777, 1.4942454099655151], [7549, 1.494856595993042], [7685, 1.494943380355835], [8813, 1.4975712299346924], [7158, 1.4984362125396729], [8472, 1.5000026226043701], [8074, 1.5015654563903809]]",9835
video8756,a woman is dressed up in face paint,"[[8756, 1.384724736213684]]","[[8756, 1.384724736213684], [9131, 1.4535706043243408], [7438, 1.466097116470337], [8620, 1.477811336517334], [9639, 1.4810574054718018]]","[[8756, 1.384724736213684], [9131, 1.4535706043243408], [7438, 1.466097116470337], [8620, 1.477811336517334], [9639, 1.4810574054718018], [9207, 1.4829039573669434], [7571, 1.4940030574798584], [7364, 1.4956905841827393], [7724, 1.501284122467041], [7977, 1.509000539779663]]","[[8756, 1.384724736213684], [9131, 1.4535706043243408], [7438, 1.466097116470337], [8620, 1.477811336517334], [9639, 1.4810574054718018], [9207, 1.4829039573669434], [7571, 1.4940030574798584], [7364, 1.4956905841827393], [7724, 1.501284122467041], [7977, 1.509000539779663], [8314, 1.5102078914642334], [9772, 1.5118346214294434], [7827, 1.5129799842834473], [9818, 1.5160508155822754], [8904, 1.5249848365783691]]",8756
video8829,two men talk about stealing land and the bible,"[[8917, 1.4359595775604248]]","[[8917, 1.4359595775604248], [8072, 1.4427409172058105], [7589, 1.4504961967468262], [9235, 1.4655725955963135], [7352, 1.4684648513793945]]","[[8917, 1.4359595775604248], [8072, 1.4427409172058105], [7589, 1.4504961967468262], [9235, 1.4655725955963135], [7352, 1.4684648513793945], [9548, 1.4714078903198242], [9404, 1.4834696054458618], [8828, 1.4864202737808228], [8831, 1.4893765449523926], [8306, 1.4908541440963745]]","[[8917, 1.4359595775604248], [8072, 1.4427409172058105], [7589, 1.4504961967468262], [9235, 1.4655725955963135], [7352, 1.4684648513793945], [9548, 1.4714078903198242], [9404, 1.4834696054458618], [8828, 1.4864202737808228], [8831, 1.4893765449523926], [8306, 1.4908541440963745], [7546, 1.4909586906433105], [9522, 1.4920462369918823], [8346, 1.4934405088424683], [8824, 1.4946776628494263], [8259, 1.4968860149383545]]",8829
