video_id,sentence,ground_truth,top1,top5,top10,top10_raw_res
6548,judges on the voice interview an asian girl,6548,"[[8792, 1.3784343004226685]]","[[8792, 1.3784343004226685], [7941, 1.4003863334655762], [8757, 1.4096488952636719], [336, 1.4110183715820312], [9129, 1.4209115505218506]]","[[8792, 1.3784343004226685], [7941, 1.4003863334655762], [8757, 1.4096488952636719], [336, 1.4110183715820312], [9129, 1.4209115505218506], [6208, 1.4292256832122803], [6548, 1.4365694522857666], [4592, 1.4367327690124512], [5793, 1.443772792816162], [4660, 1.4476346969604492]]","[[8792, 1.3784343004226685], [7941, 1.4003863334655762], [8757, 1.4096488952636719], [336, 1.4110183715820312], [9129, 1.4209115505218506], [6208, 1.4292256832122803], [6548, 1.4365694522857666], [4592, 1.4367327690124512], [5793, 1.443772792816162], [4660, 1.4476346969604492]]"
6548,judges talk to a girl,6548,"[[8792, 1.3879413604736328]]","[[8792, 1.3879413604736328], [6355, 1.402952790260315], [6208, 1.4029618501663208], [6495, 1.4040571451187134], [7941, 1.4078084230422974]]","[[8792, 1.3879413604736328], [6355, 1.402952790260315], [6208, 1.4029618501663208], [6495, 1.4040571451187134], [7941, 1.4078084230422974], [8757, 1.4078553915023804], [5793, 1.4090161323547363], [4592, 1.4350148439407349], [9129, 1.436137318611145], [5794, 1.437374472618103]]","[[8792, 1.3879413604736328], [6355, 1.402952790260315], [6208, 1.4029618501663208], [6495, 1.4040571451187134], [7941, 1.4078084230422974], [8757, 1.4078553915023804], [5793, 1.4090161323547363], [4592, 1.4350148439407349], [9129, 1.436137318611145], [5794, 1.437374472618103]]"
6548,the judges talk to a young girl who has just competed in a singing competition,6548,"[[6208, 1.381557583808899]]","[[6208, 1.381557583808899], [8757, 1.3909246921539307], [5793, 1.3920493125915527], [8792, 1.3920830488204956], [7941, 1.3957550525665283]]","[[6208, 1.381557583808899], [8757, 1.3909246921539307], [5793, 1.3920493125915527], [8792, 1.3920830488204956], [7941, 1.3957550525665283], [9298, 1.396190881729126], [6355, 1.4004409313201904], [6495, 1.4070619344711304], [3424, 1.4092600345611572], [6548, 1.411037564277649]]","[[6208, 1.381557583808899], [8757, 1.3909246921539307], [5793, 1.3920493125915527], [8792, 1.3920830488204956], [7941, 1.3957550525665283], [9298, 1.396190881729126], [6355, 1.4004409313201904], [6495, 1.4070619344711304], [3424, 1.4092600345611572], [6548, 1.411037564277649]]"
6548,this is a video from the voice kids,6548,"[[336, 1.421366810798645]]","[[336, 1.421366810798645], [6321, 1.4273779392242432], [5659, 1.4283227920532227], [4125, 1.4325168132781982], [2895, 1.435760736465454]]","[[336, 1.421366810798645], [6321, 1.4273779392242432], [5659, 1.4283227920532227], [4125, 1.4325168132781982], [2895, 1.435760736465454], [9264, 1.4369803667068481], [4592, 1.438091516494751], [5815, 1.4420342445373535], [6694, 1.4427525997161865], [4660, 1.4445923566818237]]","[[336, 1.421366810798645], [6321, 1.4273779392242432], [5659, 1.4283227920532227], [4125, 1.4325168132781982], [2895, 1.435760736465454], [9264, 1.4369803667068481], [4592, 1.438091516494751], [5815, 1.4420342445373535], [6694, 1.4427525997161865], [4660, 1.4445923566818237]]"
6548,two men are encouraging a girl,6548,"[[2023, 1.4244951009750366]]","[[2023, 1.4244951009750366], [4910, 1.4344730377197266], [1024, 1.4444074630737305], [1829, 1.4577009677886963], [5582, 1.4626836776733398]]","[[2023, 1.4244951009750366], [4910, 1.4344730377197266], [1024, 1.4444074630737305], [1829, 1.4577009677886963], [5582, 1.4626836776733398], [3001, 1.464013934135437], [7167, 1.4649105072021484], [4853, 1.4652525186538696], [5086, 1.4738279581069946], [6608, 1.4806751012802124]]","[[2023, 1.4244951009750366], [4910, 1.4344730377197266], [1024, 1.4444074630737305], [1829, 1.4577009677886963], [5582, 1.4626836776733398], [3001, 1.464013934135437], [7167, 1.4649105072021484], [4853, 1.4652525186538696], [5086, 1.4738279581069946], [6608, 1.4806751012802124]]"
6548,a girl talks to the judges on the voice,6548,"[[8792, 1.4270869493484497]]","[[8792, 1.4270869493484497], [963, 1.4303877353668213], [2428, 1.4312952756881714], [6355, 1.432983636856079], [7014, 1.433911681175232]]","[[8792, 1.4270869493484497], [963, 1.4303877353668213], [2428, 1.4312952756881714], [6355, 1.432983636856079], [7014, 1.433911681175232], [7941, 1.434354543685913], [8757, 1.4355158805847168], [9129, 1.436885118484497], [6495, 1.4387621879577637], [6208, 1.4405056238174438]]","[[8792, 1.4270869493484497], [963, 1.4303877353668213], [2428, 1.4312952756881714], [6355, 1.432983636856079], [7014, 1.433911681175232], [7941, 1.434354543685913], [8757, 1.4355158805847168], [9129, 1.436885118484497], [6495, 1.4387621879577637], [6208, 1.4405056238174438]]"
6548,a young girl on stage,6548,"[[1352, 1.3900526762008667]]","[[1352, 1.3900526762008667], [6355, 1.393956184387207], [6495, 1.4034991264343262], [4026, 1.413438320159912], [1767, 1.4221467971801758]]","[[1352, 1.3900526762008667], [6355, 1.393956184387207], [6495, 1.4034991264343262], [4026, 1.413438320159912], [1767, 1.4221467971801758], [8757, 1.4242770671844482], [7908, 1.4273103475570679], [6802, 1.4310675859451294], [6208, 1.4324169158935547], [9879, 1.4369888305664062]]","[[1352, 1.3900526762008667], [6355, 1.393956184387207], [6495, 1.4034991264343262], [4026, 1.413438320159912], [1767, 1.4221467971801758], [8757, 1.4242770671844482], [7908, 1.4273103475570679], [6802, 1.4310675859451294], [6208, 1.4324169158935547], [9879, 1.4369888305664062]]"
4267,a 70 s hair band ensemble on a dimly lit stage,4267,"[[4267, 1.3903930187225342]]","[[4267, 1.3903930187225342], [5759, 1.4257476329803467], [8324, 1.428058385848999], [2482, 1.4298797845840454], [964, 1.4308998584747314]]","[[4267, 1.3903930187225342], [5759, 1.4257476329803467], [8324, 1.428058385848999], [2482, 1.4298797845840454], [964, 1.4308998584747314], [7104, 1.4417582750320435], [2626, 1.4433879852294922], [8926, 1.4437026977539062], [4482, 1.4443249702453613], [6684, 1.457110047340393]]","[[4267, 1.3903930187225342], [5759, 1.4257476329803467], [8324, 1.428058385848999], [2482, 1.4298797845840454], [964, 1.4308998584747314], [7104, 1.4417582750320435], [2626, 1.4433879852294922], [8926, 1.4437026977539062], [4482, 1.4443249702453613], [6684, 1.457110047340393]]"
4267,a 70 s rock band plays a concert on a stage,4267,"[[4267, 1.3479382991790771]]","[[4267, 1.3479382991790771], [869, 1.3974332809448242], [5759, 1.3980724811553955], [2504, 1.4050207138061523], [4710, 1.4113800525665283]]","[[4267, 1.3479382991790771], [869, 1.3974332809448242], [5759, 1.3980724811553955], [2504, 1.4050207138061523], [4710, 1.4113800525665283], [964, 1.4128304719924927], [8324, 1.4157875776290894], [8926, 1.4252978563308716], [2482, 1.425560474395752], [5645, 1.4268850088119507]]","[[4267, 1.3479382991790771], [869, 1.3974332809448242], [5759, 1.3980724811553955], [2504, 1.4050207138061523], [4710, 1.4113800525665283], [964, 1.4128304719924927], [8324, 1.4157875776290894], [8926, 1.4252978563308716], [2482, 1.425560474395752], [5645, 1.4268850088119507]]"
4267,a band is playing a song in front of an audience,4267,"[[964, 1.4194443225860596]]","[[964, 1.4194443225860596], [4267, 1.4239897727966309], [1586, 1.4270434379577637], [4398, 1.4277451038360596], [7079, 1.4307985305786133]]","[[964, 1.4194443225860596], [4267, 1.4239897727966309], [1586, 1.4270434379577637], [4398, 1.4277451038360596], [7079, 1.4307985305786133], [3675, 1.4316579103469849], [9888, 1.4356690645217896], [3757, 1.4362670183181763], [5622, 1.4386560916900635], [9591, 1.4406182765960693]]","[[964, 1.4194443225860596], [4267, 1.4239897727966309], [1586, 1.4270434379577637], [4398, 1.4277451038360596], [7079, 1.4307985305786133], [3675, 1.4316579103469849], [9888, 1.4356690645217896], [3757, 1.4362670183181763], [5622, 1.4386560916900635], [9591, 1.4406182765960693]]"
4267,a band performs on stage while a man sings,4267,"[[869, 1.4135363101959229]]","[[869, 1.4135363101959229], [4267, 1.4139416217803955], [8284, 1.4227356910705566], [788, 1.4233592748641968], [2504, 1.4254618883132935]]","[[869, 1.4135363101959229], [4267, 1.4139416217803955], [8284, 1.4227356910705566], [788, 1.4233592748641968], [2504, 1.4254618883132935], [4251, 1.4280292987823486], [1417, 1.4293866157531738], [3147, 1.432469367980957], [4052, 1.433174967765808], [4819, 1.4340499639511108]]","[[869, 1.4135363101959229], [4267, 1.4139416217803955], [8284, 1.4227356910705566], [788, 1.4233592748641968], [2504, 1.4254618883132935], [4251, 1.4280292987823486], [1417, 1.4293866157531738], [3147, 1.432469367980957], [4052, 1.433174967765808], [4819, 1.4340499639511108]]"
4267,a classic rock band is performing their song,4267,"[[4267, 1.4001911878585815]]","[[4267, 1.4001911878585815], [2504, 1.4103338718414307], [869, 1.412988543510437], [4052, 1.4244884252548218], [4314, 1.4322519302368164]]","[[4267, 1.4001911878585815], [2504, 1.4103338718414307], [869, 1.412988543510437], [4052, 1.4244884252548218], [4314, 1.4322519302368164], [5759, 1.433640480041504], [8324, 1.4349124431610107], [964, 1.4356849193572998], [788, 1.4400032758712769], [6684, 1.4406156539916992]]","[[4267, 1.4001911878585815], [2504, 1.4103338718414307], [869, 1.412988543510437], [4052, 1.4244884252548218], [4314, 1.4322519302368164], [5759, 1.433640480041504], [8324, 1.4349124431610107], [964, 1.4356849193572998], [788, 1.4400032758712769], [6684, 1.4406156539916992]]"
4267,a group of people performing on stage,4267,"[[2149, 1.4328490495681763]]","[[2149, 1.4328490495681763], [6330, 1.4410548210144043], [2482, 1.4460504055023193], [740, 1.450094223022461], [5249, 1.4554469585418701]]","[[2149, 1.4328490495681763], [6330, 1.4410548210144043], [2482, 1.4460504055023193], [740, 1.450094223022461], [5249, 1.4554469585418701], [4482, 1.4562957286834717], [1772, 1.457791805267334], [8324, 1.46089506149292], [3147, 1.4670195579528809], [9519, 1.4673737287521362]]","[[2149, 1.4328490495681763], [6330, 1.4410548210144043], [2482, 1.4460504055023193], [740, 1.450094223022461], [5249, 1.4554469585418701], [4482, 1.4562957286834717], [1772, 1.457791805267334], [8324, 1.46089506149292], [3147, 1.4670195579528809], [9519, 1.4673737287521362]]"
4267,a group of people play instruments and sing on stage,4267,"[[8466, 1.4125797748565674]]","[[8466, 1.4125797748565674], [475, 1.4238390922546387], [9140, 1.4275943040847778], [5622, 1.4338364601135254], [942, 1.4345972537994385]]","[[8466, 1.4125797748565674], [475, 1.4238390922546387], [9140, 1.4275943040847778], [5622, 1.4338364601135254], [942, 1.4345972537994385], [718, 1.4351716041564941], [4267, 1.4366488456726074], [1332, 1.437724232673645], [7596, 1.4390554428100586], [2232, 1.441414713859558]]","[[8466, 1.4125797748565674], [475, 1.4238390922546387], [9140, 1.4275943040847778], [5622, 1.4338364601135254], [942, 1.4345972537994385], [718, 1.4351716041564941], [4267, 1.4366488456726074], [1332, 1.437724232673645], [7596, 1.4390554428100586], [2232, 1.441414713859558]]"
4267,a group performing on a stage,4267,"[[8324, 1.4258118867874146]]","[[8324, 1.4258118867874146], [4267, 1.430307388305664], [2482, 1.436095952987671], [8926, 1.4381203651428223], [565, 1.441490650177002]]","[[8324, 1.4258118867874146], [4267, 1.430307388305664], [2482, 1.436095952987671], [8926, 1.4381203651428223], [565, 1.441490650177002], [2149, 1.4457932710647583], [964, 1.4463530778884888], [1772, 1.4486926794052124], [3147, 1.448839545249939], [4314, 1.4505306482315063]]","[[8324, 1.4258118867874146], [4267, 1.430307388305664], [2482, 1.436095952987671], [8926, 1.4381203651428223], [565, 1.441490650177002], [2149, 1.4457932710647583], [964, 1.4463530778884888], [1772, 1.4486926794052124], [3147, 1.448839545249939], [4314, 1.4505306482315063]]"
4267,a live band performing a rock song,4267,"[[3280, 1.4212400913238525]]","[[3280, 1.4212400913238525], [3132, 1.4216868877410889], [4173, 1.4269813299179077], [3783, 1.429078221321106], [2976, 1.4335551261901855]]","[[3280, 1.4212400913238525], [3132, 1.4216868877410889], [4173, 1.4269813299179077], [3783, 1.429078221321106], [2976, 1.4335551261901855], [964, 1.4343388080596924], [4052, 1.4372406005859375], [2034, 1.441031813621521], [2081, 1.441808819770813], [4267, 1.4419180154800415]]","[[3280, 1.4212400913238525], [3132, 1.4216868877410889], [4173, 1.4269813299179077], [3783, 1.429078221321106], [2976, 1.4335551261901855], [964, 1.4343388080596924], [4052, 1.4372406005859375], [2034, 1.441031813621521], [2081, 1.441808819770813], [4267, 1.4419180154800415]]"
4267,a man is singing a song and another man is playing guitar,4267,"[[8593, 1.416413426399231]]","[[8593, 1.416413426399231], [4321, 1.4352991580963135], [1332, 1.4356251955032349], [7892, 1.436868667602539], [8956, 1.4393503665924072]]","[[8593, 1.416413426399231], [4321, 1.4352991580963135], [1332, 1.4356251955032349], [7892, 1.436868667602539], [8956, 1.4393503665924072], [8861, 1.4399397373199463], [4688, 1.440192699432373], [4173, 1.440239667892456], [9892, 1.441787838935852], [5176, 1.4434072971343994]]","[[8593, 1.416413426399231], [4321, 1.4352991580963135], [1332, 1.4356251955032349], [7892, 1.436868667602539], [8956, 1.4393503665924072], [8861, 1.4399397373199463], [4688, 1.440192699432373], [4173, 1.440239667892456], [9892, 1.441787838935852], [5176, 1.4434072971343994]]"
4267,a man playing  the guitar on stage,4267,"[[7104, 1.3451156616210938]]","[[7104, 1.3451156616210938], [7961, 1.3891842365264893], [9490, 1.399293065071106], [4437, 1.401288628578186], [3051, 1.4033641815185547]]","[[7104, 1.3451156616210938], [7961, 1.3891842365264893], [9490, 1.399293065071106], [4437, 1.401288628578186], [3051, 1.4033641815185547], [4173, 1.4144299030303955], [2230, 1.4144755601882935], [3757, 1.4166932106018066], [716, 1.4179779291152954], [475, 1.4220699071884155]]","[[7104, 1.3451156616210938], [7961, 1.3891842365264893], [9490, 1.399293065071106], [4437, 1.401288628578186], [3051, 1.4033641815185547], [4173, 1.4144299030303955], [2230, 1.4144755601882935], [3757, 1.4166932106018066], [716, 1.4179779291152954], [475, 1.4220699071884155]]"
4267,a rock band is performing on stage,4267,"[[964, 1.4123106002807617]]","[[964, 1.4123106002807617], [7461, 1.4124698638916016], [3280, 1.425252079963684], [3783, 1.426087498664856], [2976, 1.426232099533081]]","[[964, 1.4123106002807617], [7461, 1.4124698638916016], [3280, 1.425252079963684], [3783, 1.426087498664856], [2976, 1.426232099533081], [7079, 1.4300076961517334], [4267, 1.4314775466918945], [3132, 1.4315309524536133], [9243, 1.4323301315307617], [2034, 1.433687686920166]]","[[964, 1.4123106002807617], [7461, 1.4124698638916016], [3280, 1.425252079963684], [3783, 1.426087498664856], [2976, 1.426232099533081], [7079, 1.4300076961517334], [4267, 1.4314775466918945], [3132, 1.4315309524536133], [9243, 1.4323301315307617], [2034, 1.433687686920166]]"
4267,a rock band performance on stage,4267,"[[7461, 1.4125515222549438]]","[[7461, 1.4125515222549438], [964, 1.4152896404266357], [3280, 1.42071533203125], [2976, 1.4231884479522705], [3783, 1.423392653465271]]","[[7461, 1.4125515222549438], [964, 1.4152896404266357], [3280, 1.42071533203125], [2976, 1.4231884479522705], [3783, 1.423392653465271], [9243, 1.4288642406463623], [3132, 1.4294617176055908], [4267, 1.4327833652496338], [9888, 1.434499979019165], [2034, 1.4345505237579346]]","[[7461, 1.4125515222549438], [964, 1.4152896404266357], [3280, 1.42071533203125], [2976, 1.4231884479522705], [3783, 1.423392653465271], [9243, 1.4288642406463623], [3132, 1.4294617176055908], [4267, 1.4327833652496338], [9888, 1.434499979019165], [2034, 1.4345505237579346]]"
4267,an old band plays a song,4267,"[[4267, 1.381272315979004]]","[[4267, 1.381272315979004], [8324, 1.407175064086914], [869, 1.408941626548767], [163, 1.412353515625], [8926, 1.4146109819412231]]","[[4267, 1.381272315979004], [8324, 1.407175064086914], [869, 1.408941626548767], [163, 1.412353515625], [8926, 1.4146109819412231], [6684, 1.4241762161254883], [2504, 1.4251575469970703], [5759, 1.4309707880020142], [4314, 1.434654712677002], [11, 1.4360072612762451]]","[[4267, 1.381272315979004], [8324, 1.407175064086914], [869, 1.408941626548767], [163, 1.412353515625], [8926, 1.4146109819412231], [6684, 1.4241762161254883], [2504, 1.4251575469970703], [5759, 1.4309707880020142], [4314, 1.434654712677002], [11, 1.4360072612762451]]"
4267,an old rock band is playing,4267,"[[4267, 1.4076189994812012]]","[[4267, 1.4076189994812012], [964, 1.410057544708252], [2504, 1.4217294454574585], [869, 1.4304335117340088], [163, 1.4403001070022583]]","[[4267, 1.4076189994812012], [964, 1.410057544708252], [2504, 1.4217294454574585], [869, 1.4304335117340088], [163, 1.4403001070022583], [8324, 1.4429525136947632], [8926, 1.4480986595153809], [11, 1.4498287439346313], [4688, 1.449908971786499], [1586, 1.4520936012268066]]","[[4267, 1.4076189994812012], [964, 1.410057544708252], [2504, 1.4217294454574585], [869, 1.4304335117340088], [163, 1.4403001070022583], [8324, 1.4429525136947632], [8926, 1.4480986595153809], [11, 1.4498287439346313], [4688, 1.449908971786499], [1586, 1.4520936012268066]]"
